active_dim,actual_eval_states,batch_index,burn_in_steps,checkpoint,dataset,dataset_config,dataset_split,device,dtype,eval_steps,experiment,git_commit,input_shape,input_space,logit_temperature,method,model,nearby_distance,operator_update,projection_mode,projection_next,projection_value,residual_alpha,sample_index,sequence_length,state_norm,step_delta,step_index,target,timestamp,token_mode,tokenizer,pca_summary_value,pca_summary_next
32768,32,1,8,main,wikitext,wikitext-2-raw-v1,validation,cuda,float32,32,pythia_embedding_expectation_temp025,7161fc94a118b891200d19255520dd3df3f5b886,"[1, 64, 512]",inputs_embeds,0.25,paper_style_feedback_dynamics,EleutherAI/pythia-70m,3.1197609901428223,direct,fixed_random,-0.032634809613227844,-0.05212891101837158,1.0,1,64,4.025382041931152,2.780160903930664,17,embedding_expectation,2026-07-11T00:12:55.820947+00:00,nonpad_flattened,EleutherAI/pythia-70m,0.4758915023180831,0.09879544273248139
32768,32,1,8,main,wikitext,wikitext-2-raw-v1,validation,cuda,float32,32,pythia_embedding_expectation_temp025,7161fc94a118b891200d19255520dd3df3f5b886,"[1, 64, 512]",inputs_embeds,0.25,paper_style_feedback_dynamics,EleutherAI/pythia-70m,3.5421555042266846,direct,fixed_random,-0.03983762115240097,-0.032634809613227844,1.0,1,64,4.087490558624268,2.9840877056121826,18,embedding_expectation,2026-07-11T00:12:55.820947+00:00,nonpad_flattened,EleutherAI/pythia-70m,0.09879544273248139,0.31662492058410674
32768,32,1,8,main,wikitext,wikitext-2-raw-v1,validation,cuda,float32,32,pythia_embedding_expectation_temp025,7161fc94a118b891200d19255520dd3df3f5b886,"[1, 64, 512]",inputs_embeds,0.25,paper_style_feedback_dynamics,EleutherAI/pythia-70m,3.0635411739349365,direct,fixed_random,-0.014304627664387226,-0.03983762115240097,1.0,1,64,3.997633934020996,2.991732120513916,19,embedding_expectation,2026-07-11T00:12:55.820947+00:00,nonpad_flattened,EleutherAI/pythia-70m,0.31662492058410674,0.17253555851665836
32768,32,1,8,main,wikitext,wikitext-2-raw-v1,validation,cuda,float32,32,pythia_embedding_expectation_temp025,7161fc94a118b891200d19255520dd3df3f5b886,"[1, 64, 512]",inputs_embeds,0.25,paper_style_feedback_dynamics,EleutherAI/pythia-70m,3.1895363330841064,direct,fixed_random,-0.034044452011585236,-0.014304627664387226,1.0,1,64,4.071360111236572,3.081080913543701,20,embedding_expectation,2026-07-11T00:12:55.820947+00:00,nonpad_flattened,EleutherAI/pythia-70m,0.17253555851665836,0.47382197970621176
32768,32,1,8,main,wikitext,wikitext-2-raw-v1,validation,cuda,float32,32,pythia_embedding_expectation_temp025,7161fc94a118b891200d19255520dd3df3f5b886,"[1, 64, 512]",inputs_embeds,0.25,paper_style_feedback_dynamics,EleutherAI/pythia-70m,2.7634077072143555,direct,fixed_random,-0.045123517513275146,-0.034044452011585236,1.0,1,64,3.954347610473633,2.971611976623535,21,embedding_expectation,2026-07-11T00:12:55.820947+00:00,nonpad_flattened,EleutherAI/pythia-70m,0.47382197970621176,1.1301299330803019
32768,32,1,8,main,wikitext,wikitext-2-raw-v1,validation,cuda,float32,32,pythia_embedding_expectation_temp025,7161fc94a118b891200d19255520dd3df3f5b886,"[1, 64, 512]",inputs_embeds,0.25,paper_style_feedback_dynamics,EleutherAI/pythia-70m,2.576782703399658,direct,fixed_random,-0.03838876634836197,-0.045123517513275146,1.0,1,64,3.9787180423736572,2.3226075172424316,22,embedding_expectation,2026-07-11T00:12:55.820947+00:00,nonpad_flattened,EleutherAI/pythia-70m,1.1301299330803019,1.1933207515794608
32768,32,1,8,main,wikitext,wikitext-2-raw-v1,validation,cuda,float32,32,pythia_embedding_expectation_temp025,7161fc94a118b891200d19255520dd3df3f5b886,"[1, 64, 512]",inputs_embeds,0.25,paper_style_feedback_dynamics,EleutherAI/pythia-70m,2.737032175064087,direct,fixed_random,-0.03947068005800247,-0.03838876634836197,1.0,1,64,4.036640167236328,2.162952423095703,23,embedding_expectation,2026-07-11T00:12:55.820947+00:00,nonpad_flattened,EleutherAI/pythia-70m,1.1933207515794608,1.0442600662457342
32768,32,1,8,main,wikitext,wikitext-2-raw-v1,validation,cuda,float32,32,pythia_embedding_expectation_temp025,7161fc94a118b891200d19255520dd3df3f5b886,"[1, 64, 512]",inputs_embeds,0.25,paper_style_feedback_dynamics,EleutherAI/pythia-70m,2.5734357833862305,direct,fixed_random,-0.051492538303136826,-0.03947068005800247,1.0,1,64,4.073907375335693,2.4088501930236816,24,embedding_expectation,2026-07-11T00:12:55.820947+00:00,nonpad_flattened,EleutherAI/pythia-70m,1.0442600662457342,0.9911761923211574
32768,32,1,8,main,wikitext,wikitext-2-raw-v1,validation,cuda,float32,32,pythia_embedding_expectation_temp025,7161fc94a118b891200d19255520dd3df3f5b886,"[1, 64, 512]",inputs_embeds,0.25,paper_style_feedback_dynamics,EleutherAI/pythia-70m,2.779960870742798,direct,fixed_random,-0.04390248283743858,-0.051492538303136826,1.0,1,64,4.004306793212891,2.373399257659912,25,embedding_expectation,2026-07-11T00:12:55.820947+00:00,nonpad_flattened,EleutherAI/pythia-70m,0.9911761923211574,1.1047568344225018
32768,32,1,8,main,wikitext,wikitext-2-raw-v1,validation,cuda,float32,32,pythia_embedding_expectation_temp025,7161fc94a118b891200d19255520dd3df3f5b886,"[1, 64, 512]",inputs_embeds,0.25,paper_style_feedback_dynamics,EleutherAI/pythia-70m,2.610200881958008,direct,fixed_random,-0.03145657479763031,-0.04390248283743858,1.0,1,64,4.031199932098389,2.327573537826538,26,embedding_expectation,2026-07-11T00:12:55.820947+00:00,nonpad_flattened,EleutherAI/pythia-70m,1.1047568344225018,0.766616999301505
32768,32,1,8,main,wikitext,wikitext-2-raw-v1,validation,cuda,float32,32,pythia_embedding_expectation_temp025,7161fc94a118b891200d19255520dd3df3f5b886,"[1, 64, 512]",inputs_embeds,0.25,paper_style_feedback_dynamics,EleutherAI/pythia-70m,3.114527463912964,direct,fixed_random,-0.053451549261808395,-0.03145657479763031,1.0,1,64,4.046080112457275,2.45228910446167,27,embedding_expectation,2026-07-11T00:12:55.820947+00:00,nonpad_flattened,EleutherAI/pythia-70m,0.766616999301505,1.1996661665559918
32768,32,1,8,main,wikitext,wikitext-2-raw-v1,validation,cuda,float32,32,pythia_embedding_expectation_temp025,7161fc94a118b891200d19255520dd3df3f5b886,"[1, 64, 512]",inputs_embeds,0.25,paper_style_feedback_dynamics,EleutherAI/pythia-70m,2.201871156692505,direct,fixed_random,-0.03937629237771034,-0.053451549261808395,1.0,1,64,4.023656368255615,2.427719831466675,28,embedding_expectation,2026-07-11T00:12:55.820947+00:00,nonpad_flattened,EleutherAI/pythia-70m,1.1996661665559918,1.0869337823767276
32768,32,1,8,main,wikitext,wikitext-2-raw-v1,validation,cuda,float32,32,pythia_embedding_expectation_temp025,7161fc94a118b891200d19255520dd3df3f5b886,"[1, 64, 512]",inputs_embeds,0.25,paper_style_feedback_dynamics,EleutherAI/pythia-70m,2.966461420059204,direct,fixed_random,-0.04085236042737961,-0.03937629237771034,1.0,1,64,4.071562767028809,2.1625587940216064,29,embedding_expectation,2026-07-11T00:12:55.820947+00:00,nonpad_flattened,EleutherAI/pythia-70m,1.0869337823767276,0.9776148945006368
32768,32,1,8,main,wikitext,wikitext-2-raw-v1,validation,cuda,float32,32,pythia_embedding_expectation_temp025,7161fc94a118b891200d19255520dd3df3f5b886,"[1, 64, 512]",inputs_embeds,0.25,paper_style_feedback_dynamics,EleutherAI/pythia-70m,3.287137746810913,direct,fixed_random,-0.05091283842921257,-0.04085236042737961,1.0,1,64,4.051599979400635,2.126474142074585,30,embedding_expectation,2026-07-11T00:12:55.820947+00:00,nonpad_flattened,EleutherAI/pythia-70m,0.9776148945006368,1.729305461346213
