active_dim,actual_eval_states,batch_index,burn_in_steps,checkpoint,dataset,dataset_config,dataset_split,device,dtype,eval_steps,experiment,git_commit,input_shape,input_space,lag_distance_mean,lag_distance_min,lag_distance_std,lag_window,method,model,nearby_growth_ratio,nearby_log_growth_per_step,operator_update,residual_alpha,sample_index,sequence_length,target,timestamp,token_mode,tokenizer
65536,64,3,16,main,wikitext,wikitext-2-raw-v1,validation,cuda,float32,64,pythia_dynamical_edge_normal,26b7b5702e85f3f48652a95f9be74e23223244d1,"[1, 128, 512]",inputs_embeds,0.4405969977378845,0.0002999031275976449,1.0896631479263306,4,paper_style_feedback_dynamics,EleutherAI/pythia-70m,0.6503227888821195,-0.006723225641818587,direct,1.0,3,128,final_hidden,2026-07-10T14:47:28.970617+00:00,nonpad_flattened,EleutherAI/pythia-70m
65536,64,3,16,main,wikitext,wikitext-2-raw-v1,validation,cuda,float32,64,pythia_dynamical_edge_normal,26b7b5702e85f3f48652a95f9be74e23223244d1,"[1, 128, 512]",inputs_embeds,0.6537455916404724,0.0003268909640610218,1.552013635635376,8,paper_style_feedback_dynamics,EleutherAI/pythia-70m,0.6503227888821195,-0.006723225641818587,direct,1.0,3,128,final_hidden,2026-07-10T14:47:28.970617+00:00,nonpad_flattened,EleutherAI/pythia-70m
65536,64,3,16,main,wikitext,wikitext-2-raw-v1,validation,cuda,float32,64,pythia_dynamical_edge_normal,26b7b5702e85f3f48652a95f9be74e23223244d1,"[1, 128, 512]",inputs_embeds,0.8761328458786011,0.00042279783519916236,1.8962669372558594,16,paper_style_feedback_dynamics,EleutherAI/pythia-70m,0.6503227888821195,-0.006723225641818587,direct,1.0,3,128,final_hidden,2026-07-10T14:47:28.970617+00:00,nonpad_flattened,EleutherAI/pythia-70m
65536,64,3,16,main,wikitext,wikitext-2-raw-v1,validation,cuda,float32,64,pythia_dynamical_edge_normal,26b7b5702e85f3f48652a95f9be74e23223244d1,"[1, 128, 512]",inputs_embeds,1.3427923917770386,0.006034571677446365,2.244133949279785,32,paper_style_feedback_dynamics,EleutherAI/pythia-70m,0.6503227888821195,-0.006723225641818587,direct,1.0,3,128,final_hidden,2026-07-10T14:47:28.970617+00:00,nonpad_flattened,EleutherAI/pythia-70m
40960,64,4,16,main,wikitext,wikitext-2-raw-v1,validation,cuda,float32,64,pythia_dynamical_edge_normal,26b7b5702e85f3f48652a95f9be74e23223244d1,"[1, 128, 512]",inputs_embeds,0.1118338480591774,0.0001604085264261812,0.2843886911869049,1,paper_style_feedback_dynamics,EleutherAI/pythia-70m,0.5738136001067172,-0.008678916779555807,direct,1.0,4,128,final_hidden,2026-07-10T14:47:28.970617+00:00,nonpad_flattened,EleutherAI/pythia-70m
40960,64,4,16,main,wikitext,wikitext-2-raw-v1,validation,cuda,float32,64,pythia_dynamical_edge_normal,26b7b5702e85f3f48652a95f9be74e23223244d1,"[1, 128, 512]",inputs_embeds,0.20302891731262207,0.0001871288986876607,0.5116060376167297,2,paper_style_feedback_dynamics,EleutherAI/pythia-70m,0.5738136001067172,-0.008678916779555807,direct,1.0,4,128,final_hidden,2026-07-10T14:47:28.970617+00:00,nonpad_flattened,EleutherAI/pythia-70m
40960,64,4,16,main,wikitext,wikitext-2-raw-v1,validation,cuda,float32,64,pythia_dynamical_edge_normal,26b7b5702e85f3f48652a95f9be74e23223244d1,"[1, 128, 512]",inputs_embeds,0.33988484740257263,0.00022755774261895567,0.8400464653968811,4,paper_style_feedback_dynamics,EleutherAI/pythia-70m,0.5738136001067172,-0.008678916779555807,direct,1.0,4,128,final_hidden,2026-07-10T14:47:28.970617+00:00,nonpad_flattened,EleutherAI/pythia-70m
40960,64,4,16,main,wikitext,wikitext-2-raw-v1,validation,cuda,float32,64,pythia_dynamical_edge_normal,26b7b5702e85f3f48652a95f9be74e23223244d1,"[1, 128, 512]",inputs_embeds,0.5044690370559692,0.00025059020845219493,1.1969294548034668,8,paper_style_feedback_dynamics,EleutherAI/pythia-70m,0.5738136001067172,-0.008678916779555807,direct,1.0,4,128,final_hidden,2026-07-10T14:47:28.970617+00:00,nonpad_flattened,EleutherAI/pythia-70m
40960,64,4,16,main,wikitext,wikitext-2-raw-v1,validation,cuda,float32,64,pythia_dynamical_edge_normal,26b7b5702e85f3f48652a95f9be74e23223244d1,"[1, 128, 512]",inputs_embeds,0.6762336492538452,0.0003237186174374074,1.4628117084503174,16,paper_style_feedback_dynamics,EleutherAI/pythia-70m,0.5738136001067172,-0.008678916779555807,direct,1.0,4,128,final_hidden,2026-07-10T14:47:28.970617+00:00,nonpad_flattened,EleutherAI/pythia-70m
40960,64,4,16,main,wikitext,wikitext-2-raw-v1,validation,cuda,float32,64,pythia_dynamical_edge_normal,26b7b5702e85f3f48652a95f9be74e23223244d1,"[1, 128, 512]",inputs_embeds,1.036476492881775,0.004674808122217655,1.7311676740646362,32,paper_style_feedback_dynamics,EleutherAI/pythia-70m,0.5738136001067172,-0.008678916779555807,direct,1.0,4,128,final_hidden,2026-07-10T14:47:28.970617+00:00,nonpad_flattened,EleutherAI/pythia-70m
35328,64,5,16,main,wikitext,wikitext-2-raw-v1,validation,cuda,float32,64,pythia_dynamical_edge_normal,26b7b5702e85f3f48652a95f9be74e23223244d1,"[1, 128, 512]",inputs_embeds,0.10077299922704697,0.00017303922504652292,0.25633516907691956,1,paper_style_feedback_dynamics,EleutherAI/pythia-70m,0.609487729142176,-0.0077365072332191455,direct,1.0,5,128,final_hidden,2026-07-10T14:47:28.970617+00:00,nonpad_flattened,EleutherAI/pythia-70m
35328,64,5,16,main,wikitext,wikitext-2-raw-v1,validation,cuda,float32,64,pythia_dynamical_edge_normal,26b7b5702e85f3f48652a95f9be74e23223244d1,"[1, 128, 512]",inputs_embeds,0.18292808532714844,0.00018778328376356512,0.4610925614833832,2,paper_style_feedback_dynamics,EleutherAI/pythia-70m,0.609487729142176,-0.0077365072332191455,direct,1.0,5,128,final_hidden,2026-07-10T14:47:28.970617+00:00,nonpad_flattened,EleutherAI/pythia-70m
35328,64,5,16,main,wikitext,wikitext-2-raw-v1,validation,cuda,float32,64,pythia_dynamical_edge_normal,26b7b5702e85f3f48652a95f9be74e23223244d1,"[1, 128, 512]",inputs_embeds,0.3061927556991577,0.00021802919218316674,0.7569812536239624,4,paper_style_feedback_dynamics,EleutherAI/pythia-70m,0.609487729142176,-0.0077365072332191455,direct,1.0,5,128,final_hidden,2026-07-10T14:47:28.970617+00:00,nonpad_flattened,EleutherAI/pythia-70m
35328,64,5,16,main,wikitext,wikitext-2-raw-v1,validation,cuda,float32,64,pythia_dynamical_edge_normal,26b7b5702e85f3f48652a95f9be74e23223244d1,"[1, 128, 512]",inputs_embeds,0.4543871283531189,0.00023830117424950004,1.078366756439209,8,paper_style_feedback_dynamics,EleutherAI/pythia-70m,0.609487729142176,-0.0077365072332191455,direct,1.0,5,128,final_hidden,2026-07-10T14:47:28.970617+00:00,nonpad_flattened,EleutherAI/pythia-70m
35328,64,5,16,main,wikitext,wikitext-2-raw-v1,validation,cuda,float32,64,pythia_dynamical_edge_normal,26b7b5702e85f3f48652a95f9be74e23223244d1,"[1, 128, 512]",inputs_embeds,0.6090235114097595,0.0003032144159078598,1.3177157640457153,16,paper_style_feedback_dynamics,EleutherAI/pythia-70m,0.609487729142176,-0.0077365072332191455,direct,1.0,5,128,final_hidden,2026-07-10T14:47:28.970617+00:00,nonpad_flattened,EleutherAI/pythia-70m
35328,64,5,16,main,wikitext,wikitext-2-raw-v1,validation,cuda,float32,64,pythia_dynamical_edge_normal,26b7b5702e85f3f48652a95f9be74e23223244d1,"[1, 128, 512]",inputs_embeds,0.9334303140640259,0.004194566048681736,1.5594357252120972,32,paper_style_feedback_dynamics,EleutherAI/pythia-70m,0.609487729142176,-0.0077365072332191455,direct,1.0,5,128,final_hidden,2026-07-10T14:47:28.970617+00:00,nonpad_flattened,EleutherAI/pythia-70m
