checkpoint,tail_start,tail_end,selection_index,token_id,token,wikitext_train_count,frequency_bin,candidate_period,absolute_median,absolute_p95,absolute_max,normalized_median,normalized_p95,normalized_max
step29000,512,1024,1,23778, motive,8,2,91,21.248016357421875,26.455198287963867,26.61155891418457,0.7231975197792053,0.9004291892051697,0.90575110912323
step29000,512,1024,1,23778, motive,8,2,92,19.520151138305664,24.701635360717773,24.902029037475586,0.6643879413604736,0.8407449126243591,0.8475655317306519
step29000,512,1024,1,23778, motive,8,2,93,17.58487892150879,22.630298614501953,22.83173370361328,0.598518967628479,0.7702448964118958,0.7771009802818298
step29000,512,1024,1,23778, motive,8,2,94,15.45589542388916,20.19632911682129,20.398277282714844,0.5260568857192993,0.6874023675918579,0.6942757964134216
step29000,512,1024,1,23778, motive,8,2,95,13.151750564575195,17.413129806518555,17.610382080078125,0.4476330280303955,0.5926733613014221,0.599386990070343
step29000,512,1024,1,23778, motive,8,2,96,10.687583923339844,14.308735847473145,14.489112854003906,0.36376264691352844,0.48701217770576477,0.4931514859199524
step29000,512,1024,1,23778, motive,8,2,97,8.088583946228027,10.919631004333496,11.07290267944336,0.27530306577682495,0.37166061997413635,0.3768773376941681
step29000,512,1024,1,23778, motive,8,2,98,5.379341125488281,7.313323020935059,7.4170823097229,0.18309126794338226,0.24891628324985504,0.25244784355163574
step29000,512,1024,1,23778, motive,8,2,99,2.591611385345459,3.5405688285827637,3.5935306549072266,0.08820809423923492,0.12050681561231613,0.12230941653251648
step29000,512,1024,1,23778, motive,8,2,100,0.22634904086589813,0.3092759847640991,0.31386488676071167,0.007704016752541065,0.010526517406105995,0.010682705789804459
step29000,512,1024,1,23778, motive,8,2,101,3.0405044555664062,4.152475357055664,4.213830471038818,0.10348661988973618,0.1413336545228958,0.1434219479560852
step29000,512,1024,1,23778, motive,8,2,102,5.819253921508789,7.905795097351074,8.015825271606445,0.1980641484260559,0.26908165216445923,0.2728266417980194
step29000,512,1024,1,23778, motive,8,2,103,8.51460075378418,11.485777854919434,11.637725830078125,0.2898029685020447,0.3909299671649933,0.3961016833782196
step29000,512,1024,1,23778, motive,8,2,104,11.092913627624512,14.833708763122559,15.010109901428223,0.3775584399700165,0.5048801898956299,0.510884165763855
step29000,512,1024,1,23778, motive,8,2,105,13.53290843963623,17.884353637695312,18.080114364624023,0.46060609817504883,0.6087118983268738,0.6153748035430908
step29000,512,1024,1,23778, motive,8,2,106,15.807147026062012,20.61147117614746,20.812389373779297,0.5380120873451233,0.7015320658683777,0.708370566368103
step29000,512,1024,1,23778, motive,8,2,107,17.912378311157227,22.997343063354492,23.18767738342285,0.6096657514572144,0.7827376127243042,0.7892158627510071
step29000,512,1024,1,23778, motive,8,2,108,19.808881759643555,25.021974563598633,25.199909210205078,0.6742151379585266,0.8516480326652527,0.8577041625976562
step29000,512,1024,1,23778, motive,8,2,109,21.512832641601562,26.697101593017578,26.852384567260742,0.7322108149528503,0.9086626172065735,0.9139478206634521
step29000,512,1024,1,23778, motive,8,2,110,23.034021377563477,28.01508331298828,28.1564998626709,0.7839860320091248,0.9535214304924011,0.9583346843719482
step29000,512,1024,1,23778, motive,8,2,111,24.33111000061035,29.009048461914062,29.12836456298828,0.8281337022781372,0.9873520135879517,0.9914131164550781
step29000,512,1024,1,23778, motive,8,2,112,25.43723487854004,29.682086944580078,29.787260055541992,0.8657817840576172,1.0102596282958984,1.0138392448425293
step29000,512,1024,1,23778, motive,8,2,113,26.394716262817383,30.072494506835938,30.154403686523438,0.898370623588562,1.0235475301742554,1.02633535861969
step29000,512,1024,1,23778, motive,8,2,114,27.323097229003906,30.182619094848633,30.252321243286133,0.9299690127372742,1.027295708656311,1.0296680927276611
step29000,512,1024,1,23778, motive,8,2,115,28.060260772705078,30.049358367919922,30.104679107666016,0.9550591111183167,1.022760033607483,1.0246429443359375
step29000,512,1024,1,23778, motive,8,2,116,28.50708770751953,29.69351577758789,29.73641586303711,0.9702672958374023,1.0106486082077026,1.0121086835861206
