checkpoint,training_step,source_token_id,source_token,source_wikitext_train_count,frequency_bin,center_tail_start_step,center_tail_end_step,center_radius_mean,center_radius_max,center_relative_radius_mean,final_to_center_distance,eval_start_to_center_distance,initial_to_center_distance,center_norm,center_sha256,cosine_neighbor_token_id,cosine_neighbor_token,cosine_neighbor_wikitext_train_count,cosine_similarity,cosine_top1_top2_margin,cosine_vocab_zscore,geometry_confidence,cosine_neighbor_is_source,cosine_top5,euclidean_neighbor_token_id,euclidean_neighbor_token,euclidean_neighbor_wikitext_train_count,euclidean_distance,euclidean_top5,lm_top1_token_id,lm_top1_token,lm_top1_wikitext_train_count,lm_top1_probability,lm_top1_top2_logit_margin,lm_normalized_entropy,lm_top5,cosine_neighbor_matches_lm_top1,similarity_prediction_description
step16000,16000,2786, concent,7,2,705,768,0.002447349950671196,0.003914389293640852,5.4305965022649616e-05,0.0018362636910751462,0.03579629585146904,45.164615631103516,45.06595230102539,0d130eaeeb7a8ee6f237ef5a50a49776df5d0c7a62eab476d8d2d470240e13cc,5843,م,3,0.18475955724716187,0.01445925235748291,4.272432091891323,moderate_separation,False,"[{""token_id"": 5843, ""token"": ""م"", ""value"": 0.18475955724716187}, {""token_id"": 2495, ""token"": "" risk"", ""value"": 0.17030030488967896}, {""token_id"": 49257, ""token"": ""прав"", ""value"": 0.16949158906936646}, {""token_id"": 3775, ""token"": ""error"", ""value"": 0.16508951783180237}, {""token_id"": 1257, ""token"": ""be"", ""value"": 0.15938027203083038}]",5843,م,3,44.8123779296875,"[{""token_id"": 5843, ""token"": ""م"", ""value"": 44.8123779296875}, {""token_id"": 49257, ""token"": ""прав"", ""value"": 44.83757019042969}, {""token_id"": 3775, ""token"": ""error"", ""value"": 44.845489501953125}, {""token_id"": 2495, ""token"": "" risk"", ""value"": 44.84928512573242}, {""token_id"": 660, ""token"": "" sc"", ""value"": 44.853363037109375}]",479, me,357,0.17188003659248352,1.134507179260254,0.49835649132728577,"[{""token_id"": 479, ""token"": "" me"", ""value"": 0.17188003659248352}, {""token_id"": 187, ""token"": ""\n"", ""value"": 0.055273279547691345}, {""token_id"": 546, ""token"": "" en"", ""value"": 0.045648690313100815}, {""token_id"": 13, ""token"": "","", ""value"": 0.04358978196978569}, {""token_id"": 1959, ""token"": "" free"", ""value"": 0.035995110869407654}]",False,geometry_only_neighbor; LM_head_predicts_token479; LM_top1_p=0.1719
step16000,16000,3081, additional,222,7,705,768,0.00038493191823363304,0.0005653983098454773,8.541533134120982e-06,0.0002666895161382854,0.006544848438352346,45.1784782409668,45.06590270996094,bc857b4503f649ea9bbe58451d8b18baeeda5522b8ba0185227d86efa9d41ae9,5843,م,3,0.18475975096225739,0.01445840299129486,4.272434908555957,moderate_separation,False,"[{""token_id"": 5843, ""token"": ""م"", ""value"": 0.18475975096225739}, {""token_id"": 2495, ""token"": "" risk"", ""value"": 0.17030134797096252}, {""token_id"": 49257, ""token"": ""прав"", ""value"": 0.16949136555194855}, {""token_id"": 3775, ""token"": ""error"", ""value"": 0.16509050130844116}, {""token_id"": 1257, ""token"": ""be"", ""value"": 0.15938064455986023}]",5843,م,3,44.81232833862305,"[{""token_id"": 5843, ""token"": ""م"", ""value"": 44.81232833862305}, {""token_id"": 49257, ""token"": ""прав"", ""value"": 44.837520599365234}, {""token_id"": 3775, ""token"": ""error"", ""value"": 44.84543991088867}, {""token_id"": 2495, ""token"": "" risk"", ""value"": 44.849239349365234}, {""token_id"": 660, ""token"": "" sc"", ""value"": 44.85331726074219}]",479, me,357,0.17188073694705963,1.1345291137695312,0.4983571767807007,"[{""token_id"": 479, ""token"": "" me"", ""value"": 0.17188073694705963}, {""token_id"": 187, ""token"": ""\n"", ""value"": 0.055272288620471954}, {""token_id"": 546, ""token"": "" en"", ""value"": 0.04564930871129036}, {""token_id"": 13, ""token"": "","", ""value"": 0.043589502573013306}, {""token_id"": 1959, ""token"": "" free"", ""value"": 0.035994984209537506}]",False,geometry_only_neighbor; LM_head_predicts_token479; LM_top1_p=0.1719
step16000,16000,5054, economic,113,7,705,768,0.0025132615119218826,0.0035219662822782993,5.576851253863424e-05,0.0013819977175444365,0.04129600152373314,45.04922866821289,45.06595993041992,4e93281fdc3d84407306e36add04a3d07a92df3e0ae806020cced97645cf7036,5843,م,3,0.18475940823554993,0.014457941055297852,4.2724287991295835,moderate_separation,False,"[{""token_id"": 5843, ""token"": ""م"", ""value"": 0.18475940823554993}, {""token_id"": 2495, ""token"": "" risk"", ""value"": 0.17030146718025208}, {""token_id"": 49257, ""token"": ""прав"", ""value"": 0.1694914698600769}, {""token_id"": 3775, ""token"": ""error"", ""value"": 0.1650889813899994}, {""token_id"": 1257, ""token"": ""be"", ""value"": 0.15938003361225128}]",5843,م,3,44.8123893737793,"[{""token_id"": 5843, ""token"": ""م"", ""value"": 44.8123893737793}, {""token_id"": 49257, ""token"": ""прав"", ""value"": 44.837581634521484}, {""token_id"": 3775, ""token"": ""error"", ""value"": 44.84550094604492}, {""token_id"": 2495, ""token"": "" risk"", ""value"": 44.84929656982422}, {""token_id"": 660, ""token"": "" sc"", ""value"": 44.85337448120117}]",479, me,357,0.1718844622373581,1.1345319747924805,0.4983545243740082,"[{""token_id"": 479, ""token"": "" me"", ""value"": 0.1718844622373581}, {""token_id"": 187, ""token"": ""\n"", ""value"": 0.05527333542704582}, {""token_id"": 546, ""token"": "" en"", ""value"": 0.045647598803043365}, {""token_id"": 13, ""token"": "","", ""value"": 0.04359011352062225}, {""token_id"": 1959, ""token"": "" free"", ""value"": 0.03599473461508751}]",False,geometry_only_neighbor; LM_head_predicts_token479; LM_top1_p=0.1719
step16000,16000,5111, um,3,0,705,768,0.0017281246837228537,0.002544369315728545,3.834663948509842e-05,0.001048522419296205,0.01852342300117016,45.14571762084961,45.06586837768555,7155ef8bd6f31b5eb53d3b0bdd938a1430472c5e83aa52fb7f86eb8307c5e05c,5843,م,3,0.1847599446773529,0.014459267258644104,4.272438393642084,moderate_separation,False,"[{""token_id"": 5843, ""token"": ""م"", ""value"": 0.1847599446773529}, {""token_id"": 2495, ""token"": "" risk"", ""value"": 0.1703006774187088}, {""token_id"": 49257, ""token"": ""прав"", ""value"": 0.1694912165403366}, {""token_id"": 3775, ""token"": ""error"", ""value"": 0.16509154438972473}, {""token_id"": 1257, ""token"": ""be"", ""value"": 0.1593809425830841}]",5843,م,3,44.812294006347656,"[{""token_id"": 5843, ""token"": ""م"", ""value"": 44.812294006347656}, {""token_id"": 49257, ""token"": ""прав"", ""value"": 44.83749008178711}, {""token_id"": 3775, ""token"": ""error"", ""value"": 44.84540557861328}, {""token_id"": 2495, ""token"": "" risk"", ""value"": 44.849205017089844}, {""token_id"": 660, ""token"": "" sc"", ""value"": 44.8532829284668}]",479, me,357,0.1718774139881134,1.1345224380493164,0.4983590543270111,"[{""token_id"": 479, ""token"": "" me"", ""value"": 0.1718774139881134}, {""token_id"": 187, ""token"": ""\n"", ""value"": 0.055271588265895844}, {""token_id"": 546, ""token"": "" en"", ""value"": 0.04565056413412094}, {""token_id"": 13, ""token"": "","", ""value"": 0.043588992208242416}, {""token_id"": 1959, ""token"": "" free"", ""value"": 0.03599531948566437}]",False,geometry_only_neighbor; LM_head_predicts_token479; LM_top1_p=0.1719
step16000,16000,6574, miles,404,7,705,768,0.0016970991855487227,0.0025334355887025595,3.765813016798347e-05,0.001153045566752553,0.0272055696696043,45.14878463745117,45.06594467163086,0e3211e8d7a728651e245496efd3e311f74d7dcacc109390c32e52bce7958b58,5843,م,3,0.18475958704948425,0.014458715915679932,4.272432689643703,moderate_separation,False,"[{""token_id"": 5843, ""token"": ""م"", ""value"": 0.18475958704948425}, {""token_id"": 2495, ""token"": "" risk"", ""value"": 0.17030087113380432}, {""token_id"": 49257, ""token"": ""прав"", ""value"": 0.1694914996623993}, {""token_id"": 3775, ""token"": ""error"", ""value"": 0.16508957743644714}, {""token_id"": 1257, ""token"": ""be"", ""value"": 0.15938027203083038}]",5843,م,3,44.81237030029297,"[{""token_id"": 5843, ""token"": ""م"", ""value"": 44.81237030029297}, {""token_id"": 49257, ""token"": ""прав"", ""value"": 44.837562561035156}, {""token_id"": 3775, ""token"": ""error"", ""value"": 44.845481872558594}, {""token_id"": 2495, ""token"": "" risk"", ""value"": 44.84927749633789}, {""token_id"": 660, ""token"": "" sc"", ""value"": 44.853355407714844}]",479, me,357,0.17188170552253723,1.1345205307006836,0.49835601449012756,"[{""token_id"": 479, ""token"": "" me"", ""value"": 0.17188170552253723}, {""token_id"": 187, ""token"": ""\n"", ""value"": 0.05527307838201523}, {""token_id"": 546, ""token"": "" en"", ""value"": 0.045648567378520966}, {""token_id"": 13, ""token"": "","", ""value"": 0.04358970746397972}, {""token_id"": 1959, ""token"": "" free"", ""value"": 0.03599494695663452}]",False,geometry_only_neighbor; LM_head_predicts_token479; LM_top1_p=0.1719
step16000,16000,8107, reverse,31,5,705,768,0.0008359733619727194,0.001229980494827032,1.8550023014540784e-05,0.0005042300326749682,0.010147138498723507,45.12517547607422,45.065895080566406,5030ec7512979c328a2becd48001b19ed83cd46c348338ba3acad73edff5f3ee,5843,م,3,0.18475989997386932,0.014458999037742615,4.272438359115748,moderate_separation,False,"[{""token_id"": 5843, ""token"": ""م"", ""value"": 0.18475989997386932}, {""token_id"": 2495, ""token"": "" risk"", ""value"": 0.1703009009361267}, {""token_id"": 49257, ""token"": ""прав"", ""value"": 0.16949138045310974}, {""token_id"": 3775, ""token"": ""error"", ""value"": 0.165090873837471}, {""token_id"": 1257, ""token"": ""be"", ""value"": 0.159380704164505}]",5843,م,3,44.81232452392578,"[{""token_id"": 5843, ""token"": ""م"", ""value"": 44.81232452392578}, {""token_id"": 49257, ""token"": ""прав"", ""value"": 44.83751678466797}, {""token_id"": 3775, ""token"": ""error"", ""value"": 44.84543228149414}, {""token_id"": 2495, ""token"": "" risk"", ""value"": 44.8492317199707}, {""token_id"": 660, ""token"": "" sc"", ""value"": 44.853309631347656}]",479, me,357,0.17187881469726562,1.1345186233520508,0.49835795164108276,"[{""token_id"": 479, ""token"": "" me"", ""value"": 0.17187881469726562}, {""token_id"": 187, ""token"": ""\n"", ""value"": 0.05527225509285927}, {""token_id"": 546, ""token"": "" en"", ""value"": 0.04564997926354408}, {""token_id"": 13, ""token"": "","", ""value"": 0.043589431792497635}, {""token_id"": 1959, ""token"": "" free"", ""value"": 0.035995133221149445}]",False,geometry_only_neighbor; LM_head_predicts_token479; LM_top1_p=0.1719
step16000,16000,8330, Wednesday,22,5,705,768,0.001246542320586741,0.001837157760746777,2.766041325230617e-05,0.0007854416617192328,0.021181423217058182,45.16134262084961,45.06593322753906,79fef60de2bcc256174f626ffcbdbebe2130e2e107ebcd3263ccb30ccaac533f,5843,م,3,0.18475961685180664,0.014458537101745605,4.272433234795964,moderate_separation,False,"[{""token_id"": 5843, ""token"": ""م"", ""value"": 0.18475961685180664}, {""token_id"": 2495, ""token"": "" risk"", ""value"": 0.17030107975006104}, {""token_id"": 49257, ""token"": ""прав"", ""value"": 0.16949141025543213}, {""token_id"": 3775, ""token"": ""error"", ""value"": 0.16508978605270386}, {""token_id"": 1257, ""token"": ""be"", ""value"": 0.15938030183315277}]",5843,م,3,44.81235885620117,"[{""token_id"": 5843, ""token"": ""م"", ""value"": 44.81235885620117}, {""token_id"": 49257, ""token"": ""прав"", ""value"": 44.83755111694336}, {""token_id"": 3775, ""token"": ""error"", ""value"": 44.8454704284668}, {""token_id"": 2495, ""token"": "" risk"", ""value"": 44.849266052246094}, {""token_id"": 660, ""token"": "" sc"", ""value"": 44.85334396362305}]",479, me,357,0.17188170552253723,1.1345233917236328,0.4983561933040619,"[{""token_id"": 479, ""token"": "" me"", ""value"": 0.17188170552253723}, {""token_id"": 187, ""token"": ""\n"", ""value"": 0.055272918194532394}, {""token_id"": 546, ""token"": "" en"", ""value"": 0.04564865678548813}, {""token_id"": 13, ""token"": "","", ""value"": 0.04358966648578644}, {""token_id"": 1959, ""token"": "" free"", ""value"": 0.035994913429021835}]",False,geometry_only_neighbor; LM_head_predicts_token479; LM_top1_p=0.1719
step16000,16000,12999, cerem,24,5,705,768,0.0005090925842523575,0.0007262356812134385,1.1296621778456029e-05,0.0003509524976834655,0.007626247592270374,45.142181396484375,45.065914154052734,88e76dbb99fb22f54aa27e36018bd623d7aeb4097c540634f1ad5023c659916f,5843,م,3,0.18475978076457977,0.01445859670639038,4.2724357941241005,moderate_separation,False,"[{""token_id"": 5843, ""token"": ""م"", ""value"": 0.18475978076457977}, {""token_id"": 2495, ""token"": "" risk"", ""value"": 0.1703011840581894}, {""token_id"": 49257, ""token"": ""прав"", ""value"": 0.16949136555194855}, {""token_id"": 3775, ""token"": ""error"", ""value"": 0.16509032249450684}, {""token_id"": 1257, ""token"": ""be"", ""value"": 0.15938052535057068}]",5843,م,3,44.812339782714844,"[{""token_id"": 5843, ""token"": ""م"", ""value"": 44.812339782714844}, {""token_id"": 49257, ""token"": ""прав"", ""value"": 44.837528228759766}, {""token_id"": 3775, ""token"": ""error"", ""value"": 44.8454475402832}, {""token_id"": 2495, ""token"": "" risk"", ""value"": 44.849246978759766}, {""token_id"": 660, ""token"": "" sc"", ""value"": 44.85332489013672}]",479, me,357,0.17188070714473724,1.1345243453979492,0.4983569383621216,"[{""token_id"": 479, ""token"": "" me"", ""value"": 0.17188070714473724}, {""token_id"": 187, ""token"": ""\n"", ""value"": 0.05527254566550255}, {""token_id"": 546, ""token"": "" en"", ""value"": 0.0456492155790329}, {""token_id"": 13, ""token"": "","", ""value"": 0.04358953610062599}, {""token_id"": 1959, ""token"": "" free"", ""value"": 0.035995081067085266}]",False,geometry_only_neighbor; LM_head_predicts_token479; LM_top1_p=0.1719
step16000,16000,14290, documented,48,6,705,768,0.0025305282324552536,0.0036134044639766216,5.615179179585539e-05,0.0016317935660481453,0.02618609368801117,45.00094985961914,45.06584930419922,e2f48b4f4a53767f011257ea814cfcad89373f92dc81700b9c6b78fe1bea1a58,5843,م,3,0.18476006388664246,0.014459475874900818,4.272440672703965,moderate_separation,False,"[{""token_id"": 5843, ""token"": ""م"", ""value"": 0.18476006388664246}, {""token_id"": 2495, ""token"": "" risk"", ""value"": 0.17030058801174164}, {""token_id"": 49257, ""token"": ""прав"", ""value"": 0.16949118673801422}, {""token_id"": 3775, ""token"": ""error"", ""value"": 0.1650920808315277}, {""token_id"": 1257, ""token"": ""be"", ""value"": 0.15938109159469604}]",5843,م,3,44.81227493286133,"[{""token_id"": 5843, ""token"": ""م"", ""value"": 44.81227493286133}, {""token_id"": 49257, ""token"": ""прав"", ""value"": 44.83747100830078}, {""token_id"": 3775, ""token"": ""error"", ""value"": 44.84538650512695}, {""token_id"": 2495, ""token"": "" risk"", ""value"": 44.849185943603516}, {""token_id"": 660, ""token"": "" sc"", ""value"": 44.85326385498047}]",479, me,357,0.17187532782554626,1.1345138549804688,0.4983603060245514,"[{""token_id"": 479, ""token"": "" me"", ""value"": 0.17187532782554626}, {""token_id"": 187, ""token"": ""\n"", ""value"": 0.055271394550800323}, {""token_id"": 546, ""token"": "" en"", ""value"": 0.045651357620954514}, {""token_id"": 13, ""token"": "","", ""value"": 0.04358875751495361}, {""token_id"": 1959, ""token"": "" free"", ""value"": 0.03599536046385765}]",False,geometry_only_neighbor; LM_head_predicts_token479; LM_top1_p=0.1719
step16000,16000,14890, Iowa,39,6,705,768,0.0010633990168571472,0.001515017356723547,2.3596538085257635e-05,0.000672659371048212,0.011987230740487576,45.16481399536133,45.06589126586914,1db891cbce16efdd4a528ccf87c3f3d5affc130acb5a1546879455d7e481844a,5843,م,3,0.18475982546806335,0.014459013938903809,4.272436368947624,moderate_separation,False,"[{""token_id"": 5843, ""token"": ""م"", ""value"": 0.18475982546806335}, {""token_id"": 2495, ""token"": "" risk"", ""value"": 0.17030081152915955}, {""token_id"": 49257, ""token"": ""прав"", ""value"": 0.16949133574962616}, {""token_id"": 3775, ""token"": ""error"", ""value"": 0.16509097814559937}, {""token_id"": 1257, ""token"": ""be"", ""value"": 0.1593807339668274}]",5843,م,3,44.81231689453125,"[{""token_id"": 5843, ""token"": ""م"", ""value"": 44.81231689453125}, {""token_id"": 49257, ""token"": ""прав"", ""value"": 44.83750915527344}, {""token_id"": 3775, ""token"": ""error"", ""value"": 44.845428466796875}, {""token_id"": 2495, ""token"": "" risk"", ""value"": 44.84922790527344}, {""token_id"": 660, ""token"": "" sc"", ""value"": 44.853302001953125}]",479, me,357,0.17187808454036713,1.1345148086547852,0.4983583390712738,"[{""token_id"": 479, ""token"": "" me"", ""value"": 0.17187808454036713}, {""token_id"": 187, ""token"": ""\n"", ""value"": 0.05527222901582718}, {""token_id"": 546, ""token"": "" en"", ""value"": 0.0456501729786396}, {""token_id"": 13, ""token"": "","", ""value"": 0.04358924552798271}, {""token_id"": 1959, ""token"": "" free"", ""value"": 0.03599518537521362}]",False,geometry_only_neighbor; LM_head_predicts_token479; LM_top1_p=0.1719
step16000,16000,17270,idding,6,2,705,768,0.0018388864118605852,0.002589447656646371,4.080439975950867e-05,0.0012004658346995711,0.01799952983856201,44.93146896362305,45.06588363647461,aa38416ab3f973f38d2051aa97b8fa73fe1808a6a41eac7d239c8e6a053f68f4,5843,م,3,0.18475981056690216,0.014459356665611267,4.272436063867668,moderate_separation,False,"[{""token_id"": 5843, ""token"": ""م"", ""value"": 0.18475981056690216}, {""token_id"": 2495, ""token"": "" risk"", ""value"": 0.1703004539012909}, {""token_id"": 49257, ""token"": ""прав"", ""value"": 0.16949138045310974}, {""token_id"": 3775, ""token"": ""error"", ""value"": 0.16509121656417847}, {""token_id"": 1257, ""token"": ""be"", ""value"": 0.15938080847263336}]",5843,م,3,44.81230926513672,"[{""token_id"": 5843, ""token"": ""م"", ""value"": 44.81230926513672}, {""token_id"": 49257, ""token"": ""прав"", ""value"": 44.837501525878906}, {""token_id"": 3775, ""token"": ""error"", ""value"": 44.84541702270508}, {""token_id"": 2495, ""token"": "" risk"", ""value"": 44.849220275878906}, {""token_id"": 660, ""token"": "" sc"", ""value"": 44.853294372558594}]",479, me,357,0.17187677323818207,1.1345109939575195,0.4983590543270111,"[{""token_id"": 479, ""token"": "" me"", ""value"": 0.17187677323818207}, {""token_id"": 187, ""token"": ""\n"", ""value"": 0.055272020399570465}, {""token_id"": 546, ""token"": "" en"", ""value"": 0.045650433748960495}, {""token_id"": 13, ""token"": "","", ""value"": 0.04358912259340286}, {""token_id"": 1959, ""token"": "" free"", ""value"": 0.035995252430438995}]",False,geometry_only_neighbor; LM_head_predicts_token479; LM_top1_p=0.1719
step16000,16000,18998, imagined,11,3,705,768,0.0008525926969014108,0.0012701950035989285,1.891879401227925e-05,0.0004231287748552859,0.013373888097703457,45.10481643676758,45.06591033935547,bf83ecace60d62c9faefadf2bde3421875843291f63f010329d066df9485ed4d,5843,م,3,0.18475976586341858,0.01445801556110382,4.272435646844096,moderate_separation,False,"[{""token_id"": 5843, ""token"": ""م"", ""value"": 0.18475976586341858}, {""token_id"": 2495, ""token"": "" risk"", ""value"": 0.17030175030231476}, {""token_id"": 49257, ""token"": ""прав"", ""value"": 0.16949129104614258}, {""token_id"": 3775, ""token"": ""error"", ""value"": 0.16509029269218445}, {""token_id"": 1257, ""token"": ""be"", ""value"": 0.1593804955482483}]",5843,م,3,44.81233215332031,"[{""token_id"": 5843, ""token"": ""م"", ""value"": 44.81233215332031}, {""token_id"": 49257, ""token"": ""прав"", ""value"": 44.837528228759766}, {""token_id"": 3775, ""token"": ""error"", ""value"": 44.84544372558594}, {""token_id"": 2495, ""token"": "" risk"", ""value"": 44.8492431640625}, {""token_id"": 660, ""token"": "" sc"", ""value"": 44.85332107543945}]",479, me,357,0.17188221216201782,1.134537696838379,0.4983563721179962,"[{""token_id"": 479, ""token"": "" me"", ""value"": 0.17188221216201782}, {""token_id"": 187, ""token"": ""\n"", ""value"": 0.05527229234576225}, {""token_id"": 546, ""token"": "" en"", ""value"": 0.045649006962776184}, {""token_id"": 13, ""token"": "","", ""value"": 0.0435897558927536}, {""token_id"": 1959, ""token"": "" free"", ""value"": 0.03599487990140915}]",False,geometry_only_neighbor; LM_head_predicts_token479; LM_top1_p=0.1719
step16000,16000,19211, cabinet,33,5,705,768,0.0014421793166548014,0.002283739857375622,3.2001542422221974e-05,0.0009803551947697997,0.02414599061012268,45.159027099609375,45.06593322753906,30fb947b951826f613d43ae670f4265cb471746477406c32889cbb37474bea5f,5843,م,3,0.18475957214832306,0.014458686113357544,4.272431760107577,moderate_separation,False,"[{""token_id"": 5843, ""token"": ""م"", ""value"": 0.18475957214832306}, {""token_id"": 2495, ""token"": "" risk"", ""value"": 0.17030088603496552}, {""token_id"": 49257, ""token"": ""прав"", ""value"": 0.1694914698600769}, {""token_id"": 3775, ""token"": ""error"", ""value"": 0.16508974134922028}, {""token_id"": 1257, ""token"": ""be"", ""value"": 0.15938036143779755}]",5843,م,3,44.81236267089844,"[{""token_id"": 5843, ""token"": ""م"", ""value"": 44.81236267089844}, {""token_id"": 49257, ""token"": ""прав"", ""value"": 44.837554931640625}, {""token_id"": 3775, ""token"": ""error"", ""value"": 44.84547424316406}, {""token_id"": 2495, ""token"": "" risk"", ""value"": 44.84926986694336}, {""token_id"": 660, ""token"": "" sc"", ""value"": 44.85334777832031}]",479, me,357,0.17188161611557007,1.1345252990722656,0.4983561635017395,"[{""token_id"": 479, ""token"": "" me"", ""value"": 0.17188161611557007}, {""token_id"": 187, ""token"": ""\n"", ""value"": 0.05527278780937195}, {""token_id"": 546, ""token"": "" en"", ""value"": 0.045648761093616486}, {""token_id"": 13, ""token"": "","", ""value"": 0.04358972609043121}, {""token_id"": 1959, ""token"": "" free"", ""value"": 0.03599492833018303}]",False,geometry_only_neighbor; LM_head_predicts_token479; LM_top1_p=0.1719
step16000,16000,21825, clones,2,0,705,768,0.0006645852699875832,0.0010567763820290565,1.4746960914635565e-05,0.00044523802353069186,0.010952061973512173,45.03457260131836,45.065914154052734,3360c68bd3d716715852894665dbdfcc803a61815953b3b138fd07c1095ea957,5843,م,3,0.1847596913576126,0.014458611607551575,4.272434451340236,moderate_separation,False,"[{""token_id"": 5843, ""token"": ""م"", ""value"": 0.1847596913576126}, {""token_id"": 2495, ""token"": "" risk"", ""value"": 0.17030107975006104}, {""token_id"": 49257, ""token"": ""прав"", ""value"": 0.16949138045310974}, {""token_id"": 3775, ""token"": ""error"", ""value"": 0.16509026288986206}, {""token_id"": 1257, ""token"": ""be"", ""value"": 0.15938052535057068}]",5843,م,3,44.812339782714844,"[{""token_id"": 5843, ""token"": ""م"", ""value"": 44.812339782714844}, {""token_id"": 49257, ""token"": ""прав"", ""value"": 44.83753204345703}, {""token_id"": 3775, ""token"": ""error"", ""value"": 44.84545135498047}, {""token_id"": 2495, ""token"": "" risk"", ""value"": 44.849246978759766}, {""token_id"": 660, ""token"": "" sc"", ""value"": 44.85332489013672}]",479, me,357,0.17188096046447754,1.1345300674438477,0.49835681915283203,"[{""token_id"": 479, ""token"": "" me"", ""value"": 0.17188096046447754}, {""token_id"": 187, ""token"": ""\n"", ""value"": 0.055272310972213745}, {""token_id"": 546, ""token"": "" en"", ""value"": 0.04564928263425827}, {""token_id"": 13, ""token"": "","", ""value"": 0.043589599430561066}, {""token_id"": 1959, ""token"": "" free"", ""value"": 0.035995062440633774}]",False,geometry_only_neighbor; LM_head_predicts_token479; LM_top1_p=0.1719
step16000,16000,23778, motive,8,2,705,768,0.0027978033758699894,0.003925056662410498,6.208252307260409e-05,0.0020197792910039425,0.030419282615184784,45.24660873413086,45.065879821777344,01b4a29206e1b9bf1f2f2e2f341ebc1bf45b9fb5b63e08ea25f64751ff7ed1f0,5843,م,3,0.184759721159935,0.014459624886512756,4.272433219692121,moderate_separation,False,"[{""token_id"": 5843, ""token"": ""م"", ""value"": 0.184759721159935}, {""token_id"": 2495, ""token"": "" risk"", ""value"": 0.17030009627342224}, {""token_id"": 49257, ""token"": ""прав"", ""value"": 0.16949141025543213}, {""token_id"": 3775, ""token"": ""error"", ""value"": 0.1650913953781128}, {""token_id"": 1257, ""token"": ""be"", ""value"": 0.1593809723854065}]",5843,م,3,44.81230545043945,"[{""token_id"": 5843, ""token"": ""م"", ""value"": 44.81230545043945}, {""token_id"": 49257, ""token"": ""прав"", ""value"": 44.83749771118164}, {""token_id"": 3775, ""token"": ""error"", ""value"": 44.84541702270508}, {""token_id"": 2495, ""token"": "" risk"", ""value"": 44.84921646118164}, {""token_id"": 660, ""token"": "" sc"", ""value"": 44.853294372558594}]",479, me,357,0.17187528312206268,1.134500503540039,0.49835970997810364,"[{""token_id"": 479, ""token"": "" me"", ""value"": 0.17187528312206268}, {""token_id"": 187, ""token"": ""\n"", ""value"": 0.055272117257118225}, {""token_id"": 546, ""token"": "" en"", ""value"": 0.04565056040883064}, {""token_id"": 13, ""token"": "","", ""value"": 0.04358895123004913}, {""token_id"": 1959, ""token"": "" free"", ""value"": 0.035995423793792725}]",False,geometry_only_neighbor; LM_head_predicts_token479; LM_top1_p=0.1719
step16000,16000,25106, lonely,10,3,705,768,0.0015987957594916224,0.002315279794856906,3.547681262716651e-05,0.000898458412848413,0.02863987535238266,45.138973236083984,45.06593704223633,112ab3f8bdc4df69b2d6ff62df550ab901f1cbc0b7e4fc6d0a4552f9766b3852,5843,م,3,0.18475952744483948,0.014458239078521729,4.2724311097552,moderate_separation,False,"[{""token_id"": 5843, ""token"": ""م"", ""value"": 0.18475952744483948}, {""token_id"": 2495, ""token"": "" risk"", ""value"": 0.17030128836631775}, {""token_id"": 49257, ""token"": ""прав"", ""value"": 0.16949139535427094}, {""token_id"": 3775, ""token"": ""error"", ""value"": 0.16508960723876953}, {""token_id"": 1257, ""token"": ""be"", ""value"": 0.15938028693199158}]",5843,م,3,44.8123664855957,"[{""token_id"": 5843, ""token"": ""م"", ""value"": 44.8123664855957}, {""token_id"": 49257, ""token"": ""прав"", ""value"": 44.837554931640625}, {""token_id"": 3775, ""token"": ""error"", ""value"": 44.84547805786133}, {""token_id"": 2495, ""token"": "" risk"", ""value"": 44.849273681640625}, {""token_id"": 660, ""token"": "" sc"", ""value"": 44.85335159301758}]",479, me,357,0.17188268899917603,1.1345291137695312,0.4983557462692261,"[{""token_id"": 479, ""token"": "" me"", ""value"": 0.17188268899917603}, {""token_id"": 187, ""token"": ""\n"", ""value"": 0.055272918194532394}, {""token_id"": 546, ""token"": "" en"", ""value"": 0.04564826190471649}, {""token_id"": 13, ""token"": "","", ""value"": 0.043589748442173004}, {""token_id"": 1959, ""token"": "" free"", ""value"": 0.03599480912089348}]",False,geometry_only_neighbor; LM_head_predicts_token479; LM_top1_p=0.1719
