checkpoint,target_step,interval,selection_index,token_id,token,wikitext_train_count,final_dynamic_step,final_vector_norm,final_cosine_neighbor_token_id,final_cosine_neighbor_token,final_cosine_neighbor_wikitext_train_count,final_cosine_similarity,final_cosine_top1_top2_margin,final_cosine_vocab_zscore,final_geometry_confidence,final_cosine_top5,final_lm_top1_token_id,final_lm_top1_token,final_lm_top1_wikitext_train_count,final_lm_top1_probability,final_lm_top1_top2_logit_margin,final_lm_normalized_entropy,final_lm_top5,final_cosine_neighbor_matches_lm_top1
step16000,16000,endpoint,0,29104, repetitive,16,768,45.065887451171875,5843,م,3,0.18475954234600067,0.014458000659942627,4.27242960270093,moderate_separation,"[{""token_id"": 5843, ""token"": ""م"", ""value"": 0.18475954234600067}, {""token_id"": 2495, ""token"": "" risk"", ""value"": 0.17030154168605804}, {""token_id"": 49257, ""token"": ""прав"", ""value"": 0.16949133574962616}, {""token_id"": 3775, ""token"": ""error"", ""value"": 0.16509079933166504}, {""token_id"": 1257, ""token"": ""be"", ""value"": 0.15938076376914978}]",479, me,357,0.17187994718551636,1.1345367431640625,0.4983556568622589,"[{""token_id"": 479, ""token"": "" me"", ""value"": 0.17187994718551636}, {""token_id"": 187, ""token"": ""\n"", ""value"": 0.05527161806821823}, {""token_id"": 546, ""token"": "" en"", ""value"": 0.04564875736832619}, {""token_id"": 13, ""token"": "","", ""value"": 0.043589092791080475}, {""token_id"": 1959, ""token"": "" free"", ""value"": 0.03599516302347183}]",False
step16000,16000,endpoint,1,10020, semi,112,768,45.06599426269531,5843,م,3,0.18475915491580963,0.014457061886787415,4.272424284963337,moderate_separation,"[{""token_id"": 5843, ""token"": ""م"", ""value"": 0.18475915491580963}, {""token_id"": 2495, ""token"": "" risk"", ""value"": 0.17030209302902222}, {""token_id"": 49257, ""token"": ""прав"", ""value"": 0.1694914698600769}, {""token_id"": 3775, ""token"": ""error"", ""value"": 0.16508787870407104}, {""token_id"": 1257, ""token"": ""be"", ""value"": 0.15937966108322144}]",479, me,357,0.17188723385334015,1.1345434188842773,0.4983506202697754,"[{""token_id"": 479, ""token"": "" me"", ""value"": 0.17188723385334015}, {""token_id"": 187, ""token"": ""\n"", ""value"": 0.055273592472076416}, {""token_id"": 546, ""token"": "" en"", ""value"": 0.045645859092473984}, {""token_id"": 13, ""token"": "","", ""value"": 0.04359040409326553}, {""token_id"": 1959, ""token"": "" free"", ""value"": 0.03599455952644348}]",False
step16000,16000,endpoint,2,1941, evidence,284,768,45.0661735534668,5843,م,3,0.18475885689258575,0.014459475874900818,4.2724245357992965,moderate_separation,"[{""token_id"": 5843, ""token"": ""م"", ""value"": 0.18475885689258575}, {""token_id"": 2495, ""token"": "" risk"", ""value"": 0.17029938101768494}, {""token_id"": 49257, ""token"": ""прав"", ""value"": 0.16949205100536346}, {""token_id"": 3775, ""token"": ""error"", ""value"": 0.16508395969867706}, {""token_id"": 1257, ""token"": ""be"", ""value"": 0.1593780219554901}]",479, me,357,0.17188817262649536,1.1344871520996094,0.4983474314212799,"[{""token_id"": 479, ""token"": "" me"", ""value"": 0.17188817262649536}, {""token_id"": 187, ""token"": ""\n"", ""value"": 0.05527700483798981}, {""token_id"": 546, ""token"": "" en"", ""value"": 0.045644015073776245}, {""token_id"": 13, ""token"": "","", ""value"": 0.04359109699726105}, {""token_id"": 1959, ""token"": "" free"", ""value"": 0.035993896424770355}]",False
step16000,16000,endpoint,3,38730, orientations,4,768,45.06593322753906,5843,م,3,0.18475934863090515,0.014456793665885925,4.272426721026187,moderate_separation,"[{""token_id"": 5843, ""token"": ""م"", ""value"": 0.18475934863090515}, {""token_id"": 2495, ""token"": "" risk"", ""value"": 0.17030255496501923}, {""token_id"": 49257, ""token"": ""прав"", ""value"": 0.16949135065078735}, {""token_id"": 3775, ""token"": ""error"", ""value"": 0.16508927941322327}, {""token_id"": 1257, ""token"": ""be"", ""value"": 0.1593802273273468}]",479, me,357,0.17188601195812225,1.134561538696289,0.49835240840911865,"[{""token_id"": 479, ""token"": "" me"", ""value"": 0.17188601195812225}, {""token_id"": 187, ""token"": ""\n"", ""value"": 0.055272191762924194}, {""token_id"": 546, ""token"": "" en"", ""value"": 0.045646924525499344}, {""token_id"": 13, ""token"": "","", ""value"": 0.043590009212493896}, {""token_id"": 1959, ""token"": "" free"", ""value"": 0.035994578152894974}]",False
step16000,16000,endpoint,4,21853, workplace,10,768,45.066036224365234,5843,م,3,0.18475887179374695,0.014455929398536682,4.272419234272557,moderate_separation,"[{""token_id"": 5843, ""token"": ""م"", ""value"": 0.18475887179374695}, {""token_id"": 2495, ""token"": "" risk"", ""value"": 0.17030294239521027}, {""token_id"": 49257, ""token"": ""прав"", ""value"": 0.1694914996623993}, {""token_id"": 3775, ""token"": ""error"", ""value"": 0.1650865077972412}, {""token_id"": 1257, ""token"": ""be"", ""value"": 0.15937909483909607}]",479, me,357,0.17189262807369232,1.1345691680908203,0.4983477294445038,"[{""token_id"": 479, ""token"": "" me"", ""value"": 0.17189262807369232}, {""token_id"": 187, ""token"": ""\n"", ""value"": 0.05527390167117119}, {""token_id"": 546, ""token"": "" en"", ""value"": 0.04564389958977699}, {""token_id"": 13, ""token"": "","", ""value"": 0.04359130933880806}, {""token_id"": 1959, ""token"": "" free"", ""value"": 0.035994041711091995}]",False
step16000,16000,endpoint,5,5631, Govern,13,768,45.0660400390625,5843,م,3,0.1847587525844574,0.014456182718276978,4.272417704010483,moderate_separation,"[{""token_id"": 5843, ""token"": ""م"", ""value"": 0.1847587525844574}, {""token_id"": 2495, ""token"": "" risk"", ""value"": 0.17030256986618042}, {""token_id"": 49257, ""token"": ""прав"", ""value"": 0.16949155926704407}, {""token_id"": 3775, ""token"": ""error"", ""value"": 0.16508644819259644}, {""token_id"": 1257, ""token"": ""be"", ""value"": 0.15937882661819458}]",479, me,357,0.17189252376556396,1.1345691680908203,0.4983479082584381,"[{""token_id"": 479, ""token"": "" me"", ""value"": 0.17189252376556396}, {""token_id"": 187, ""token"": ""\n"", ""value"": 0.055273864418268204}, {""token_id"": 546, ""token"": "" en"", ""value"": 0.04564404487609863}, {""token_id"": 13, ""token"": "","", ""value"": 0.043591201305389404}, {""token_id"": 1959, ""token"": "" free"", ""value"": 0.035994019359350204}]",False
step16000,16000,endpoint,6,30736,corn,3,768,45.06586456298828,5843,م,3,0.18475978076457977,0.01445797085762024,4.272434066147703,moderate_separation,"[{""token_id"": 5843, ""token"": ""م"", ""value"": 0.18475978076457977}, {""token_id"": 2495, ""token"": "" risk"", ""value"": 0.17030180990695953}, {""token_id"": 49257, ""token"": ""прав"", ""value"": 0.1694912165403366}, {""token_id"": 3775, ""token"": ""error"", ""value"": 0.16509151458740234}, {""token_id"": 1257, ""token"": ""be"", ""value"": 0.15938101708889008}]",479, me,357,0.1718789041042328,1.1345386505126953,0.49835655093193054,"[{""token_id"": 479, ""token"": "" me"", ""value"": 0.1718789041042328}, {""token_id"": 187, ""token"": ""\n"", ""value"": 0.055271171033382416}, {""token_id"": 546, ""token"": "" en"", ""value"": 0.04564956575632095}, {""token_id"": 13, ""token"": "","", ""value"": 0.04358907788991928}, {""token_id"": 1959, ""token"": "" free"", ""value"": 0.03599507734179497}]",False
step16000,16000,endpoint,7,1338,lement,18,768,45.06593704223633,5843,م,3,0.18475943803787231,0.014457881450653076,4.272429512602292,moderate_separation,"[{""token_id"": 5843, ""token"": ""م"", ""value"": 0.18475943803787231}, {""token_id"": 2495, ""token"": "" risk"", ""value"": 0.17030155658721924}, {""token_id"": 49257, ""token"": ""прав"", ""value"": 0.16949135065078735}, {""token_id"": 3775, ""token"": ""error"", ""value"": 0.1650894582271576}, {""token_id"": 1257, ""token"": ""be"", ""value"": 0.15938009321689606}]",479, me,357,0.17188288271427155,1.1345405578613281,0.4983537197113037,"[{""token_id"": 479, ""token"": "" me"", ""value"": 0.17188288271427155}, {""token_id"": 187, ""token"": ""\n"", ""value"": 0.05527234822511673}, {""token_id"": 546, ""token"": "" en"", ""value"": 0.04564770311117172}, {""token_id"": 13, ""token"": "","", ""value"": 0.04358983784914017}, {""token_id"": 1959, ""token"": "" free"", ""value"": 0.03599460795521736}]",False
step37000,37167,16000_143000_interp1,0,29104, repetitive,16,768,51.75579833984375,6640, NS,54,0.17978745698928833,0.0012815594673156738,4.2329381090937845,low_separation,"[{""token_id"": 6640, ""token"": "" NS"", ""value"": 0.17978745698928833}, {""token_id"": 39851, ""token"": ""textsf"", ""value"": 0.17850589752197266}, {""token_id"": 43653, ""token"": "" taxonomic"", ""value"": 0.17234469950199127}, {""token_id"": 23079, ""token"": ""chrome"", ""value"": 0.16565270721912384}, {""token_id"": 23600, ""token"": ""squ"", ""value"": 0.1647331565618515}]",60,[,0,0.0797242522239685,0.5750083923339844,0.5294594764709473,"[{""token_id"": 60, ""token"": ""["", ""value"": 0.0797242522239685}, {""token_id"": 187, ""token"": ""\n"", ""value"": 0.0448608472943306}, {""token_id"": 15, ""token"": ""."", ""value"": 0.04232129082083702}, {""token_id"": 1959, ""token"": "" free"", ""value"": 0.03414216637611389}, {""token_id"": 62, ""token"": ""]"", ""value"": 0.02332104556262493}]",False
step37000,37167,16000_143000_interp1,1,10020, semi,112,768,53.36771011352539,39851,textsf,0,0.18379396200180054,0.0037579387426376343,4.328819211888863,low_separation,"[{""token_id"": 39851, ""token"": ""textsf"", ""value"": 0.18379396200180054}, {""token_id"": 6640, ""token"": "" NS"", ""value"": 0.1800360232591629}, {""token_id"": 43653, ""token"": "" taxonomic"", ""value"": 0.17714059352874756}, {""token_id"": 28956, ""token"": ""species"", ""value"": 0.16480962932109833}, {""token_id"": 7514, ""token"": "" concerned"", ""value"": 0.1616411954164505}]",60,[,0,0.09634777158498764,0.689295768737793,0.5261023640632629,"[{""token_id"": 60, ""token"": ""["", ""value"": 0.09634777158498764}, {""token_id"": 575, ""token"": "" "", ""value"": 0.04835977777838707}, {""token_id"": 15, ""token"": ""."", ""value"": 0.039228733628988266}, {""token_id"": 40743, ""token"": ""ubotu"", ""value"": 0.03205975517630577}, {""token_id"": 50254, ""token"": ""                        "", ""value"": 0.029278282076120377}]",False
step37000,37167,16000_143000_interp1,2,1941, evidence,284,768,50.995628356933594,6952,mes,35,0.1805616319179535,0.0024744272232055664,4.250116998906503,low_separation,"[{""token_id"": 6952, ""token"": ""mes"", ""value"": 0.1805616319179535}, {""token_id"": 39851, ""token"": ""textsf"", ""value"": 0.17808720469474792}, {""token_id"": 43653, ""token"": "" taxonomic"", ""value"": 0.16475121676921844}, {""token_id"": 23079, ""token"": ""chrome"", ""value"": 0.16022272408008575}, {""token_id"": 40922, ""token"": "" acquis"", ""value"": 0.1562175303697586}]",40743,ubotu,0,0.061644330620765686,0.3948936462402344,0.5378448367118835,"[{""token_id"": 40743, ""token"": ""ubotu"", ""value"": 0.061644330620765686}, {""token_id"": 15, ""token"": ""."", ""value"": 0.0415329784154892}, {""token_id"": 50254, ""token"": ""                        "", ""value"": 0.03980535641312599}, {""token_id"": 60, ""token"": ""["", ""value"": 0.036047738045454025}, {""token_id"": 1959, ""token"": "" free"", ""value"": 0.033110227435827255}]",False
step37000,37167,16000_143000_interp1,3,38730, orientations,4,768,54.15930938720703,11177,ele,9,0.16016703844070435,0.0006112605333328247,3.795424474265679,low_separation,"[{""token_id"": 11177, ""token"": ""ele"", ""value"": 0.16016703844070435}, {""token_id"": 6849, ""token"": "" views"", ""value"": 0.15955577790737152}, {""token_id"": 26122, ""token"": ""comments"", ""value"": 0.1555948108434677}, {""token_id"": 39851, ""token"": ""textsf"", ""value"": 0.15426310896873474}, {""token_id"": 22305, ""token"": ""�"", ""value"": 0.15066194534301758}]",187,"
",1,0.13849370181560516,0.1545705795288086,0.45321768522262573,"[{""token_id"": 187, ""token"": ""\n"", ""value"": 0.13849370181560516}, {""token_id"": 575, ""token"": "" "", ""value"": 0.11865905672311783}, {""token_id"": 209, ""token"": "" "", ""value"": 0.07255447655916214}, {""token_id"": 50254, ""token"": ""                        "", ""value"": 0.06288822740316391}, {""token_id"": 60, ""token"": ""["", ""value"": 0.025000160560011864}]",False
step37000,37167,16000_143000_interp1,4,21853, workplace,10,768,54.66758728027344,925,fr,36,0.1570645123720169,0.000250205397605896,3.6881614272866408,low_separation,"[{""token_id"": 925, ""token"": ""fr"", ""value"": 0.1570645123720169}, {""token_id"": 2195, ""token"": "" !"", ""value"": 0.156814306974411}, {""token_id"": 39851, ""token"": ""textsf"", ""value"": 0.1558513641357422}, {""token_id"": 38804, ""token"": "" ك"", ""value"": 0.15499255061149597}, {""token_id"": 7514, ""token"": "" concerned"", ""value"": 0.15460997819900513}]",187,"
",1,0.11031368374824524,0.6974449157714844,0.48413577675819397,"[{""token_id"": 187, ""token"": ""\n"", ""value"": 0.11031368374824524}, {""token_id"": 209, ""token"": "" "", ""value"": 0.05492030084133148}, {""token_id"": 575, ""token"": "" "", ""value"": 0.053293921053409576}, {""token_id"": 60, ""token"": ""["", ""value"": 0.05016480013728142}, {""token_id"": 50254, ""token"": ""                        "", ""value"": 0.04529522731900215}]",False
step37000,37167,16000_143000_interp1,5,5631, Govern,13,768,50.62327194213867,39851,textsf,0,0.1803441047668457,0.0037012845277786255,4.2439468936019225,low_separation,"[{""token_id"": 39851, ""token"": ""textsf"", ""value"": 0.1803441047668457}, {""token_id"": 6952, ""token"": ""mes"", ""value"": 0.17664282023906708}, {""token_id"": 23079, ""token"": ""chrome"", ""value"": 0.16273139417171478}, {""token_id"": 1821, ""token"": "" men"", ""value"": 0.16227620840072632}, {""token_id"": 43653, ""token"": "" taxonomic"", ""value"": 0.1574995070695877}]",40743,ubotu,0,0.043190956115722656,0.09450435638427734,0.5377148389816284,"[{""token_id"": 40743, ""token"": ""ubotu"", ""value"": 0.043190956115722656}, {""token_id"": 1959, ""token"": "" free"", ""value"": 0.03929615765810013}, {""token_id"": 187, ""token"": ""\n"", ""value"": 0.03872007131576538}, {""token_id"": 50254, ""token"": ""                        "", ""value"": 0.03744630515575409}, {""token_id"": 60, ""token"": ""["", ""value"": 0.03238878399133682}]",False
step37000,37167,16000_143000_interp1,6,30736,corn,3,768,55.51273727416992,6640, NS,54,0.18058204650878906,0.008114010095596313,4.269946697118049,moderate_separation,"[{""token_id"": 6640, ""token"": "" NS"", ""value"": 0.18058204650878906}, {""token_id"": 925, ""token"": ""fr"", ""value"": 0.17246803641319275}, {""token_id"": 39851, ""token"": ""textsf"", ""value"": 0.16643241047859192}, {""token_id"": 43653, ""token"": "" taxonomic"", ""value"": 0.15732887387275696}, {""token_id"": 7514, ""token"": "" concerned"", ""value"": 0.1572859287261963}]",575, ,0,0.0937640443444252,0.16093158721923828,0.5057024955749512,"[{""token_id"": 575, ""token"": "" "", ""value"": 0.0937640443444252}, {""token_id"": 60, ""token"": ""["", ""value"": 0.07982604950666428}, {""token_id"": 187, ""token"": ""\n"", ""value"": 0.07259758561849594}, {""token_id"": 50254, ""token"": ""                        "", ""value"": 0.025450682267546654}, {""token_id"": 457, ""token"": ""’"", ""value"": 0.022718138992786407}]",False
step37000,37167,16000_143000_interp1,7,1338,lement,18,768,55.166603088378906,28956,species,64,0.17009267210960388,0.0026702284812927246,3.986232663611701,low_separation,"[{""token_id"": 28956, ""token"": ""species"", ""value"": 0.17009267210960388}, {""token_id"": 6640, ""token"": "" NS"", ""value"": 0.16742244362831116}, {""token_id"": 39851, ""token"": ""textsf"", ""value"": 0.16455911099910736}, {""token_id"": 7514, ""token"": "" concerned"", ""value"": 0.16257311403751373}, {""token_id"": 2195, ""token"": "" !"", ""value"": 0.1587664783000946}]",60,[,0,0.18103711307048798,0.46099376678466797,0.44980981945991516,"[{""token_id"": 60, ""token"": ""["", ""value"": 0.18103711307048798}, {""token_id"": 575, ""token"": "" "", ""value"": 0.11417225003242493}, {""token_id"": 187, ""token"": ""\n"", ""value"": 0.05392827093601227}, {""token_id"": 15, ""token"": ""."", ""value"": 0.028095239773392677}, {""token_id"": 50254, ""token"": ""                        "", ""value"": 0.02231423556804657}]",False
step57000,58333,16000_143000_interp2,0,29104, repetitive,16,768,61.81474685668945,29907,effects,0,0.17855232954025269,0.0004304945468902588,4.011334336526629,low_separation,"[{""token_id"": 29907, ""token"": ""effects"", ""value"": 0.17855232954025269}, {""token_id"": 14778, ""token"": ""widget"", ""value"": 0.17812183499336243}, {""token_id"": 9683, ""token"": ""Layout"", ""value"": 0.17767253518104553}, {""token_id"": 10560, ""token"": ""TYPE"", ""value"": 0.1688736379146576}, {""token_id"": 6178, ""token"": "" dose"", ""value"": 0.1686456799507141}]",63,^,0,0.03796706721186638,0.14100170135498047,0.5633595585823059,"[{""token_id"": 63, ""token"": ""^"", ""value"": 0.03796706721186638}, {""token_id"": 575, ""token"": "" "", ""value"": 0.032973937690258026}, {""token_id"": 209, ""token"": "" "", ""value"": 0.030863389372825623}, {""token_id"": 15, ""token"": ""."", ""value"": 0.030265165492892265}, {""token_id"": 434, ""token"": ""'s"", ""value"": 0.02636290155351162}]",False
step57000,58333,16000_143000_interp2,1,10020, semi,112,768,61.9035758972168,9683,Layout,0,0.18181957304477692,0.003144308924674988,4.079726430344491,low_separation,"[{""token_id"": 9683, ""token"": ""Layout"", ""value"": 0.18181957304477692}, {""token_id"": 29907, ""token"": ""effects"", ""value"": 0.17867526412010193}, {""token_id"": 14778, ""token"": ""widget"", ""value"": 0.1786065697669983}, {""token_id"": 6178, ""token"": "" dose"", ""value"": 0.1687728613615036}, {""token_id"": 10560, ""token"": ""TYPE"", ""value"": 0.16786953806877136}]",63,^,0,0.04177851974964142,0.23508834838867188,0.5623094439506531,"[{""token_id"": 63, ""token"": ""^"", ""value"": 0.04177851974964142}, {""token_id"": 575, ""token"": "" "", ""value"": 0.033025965094566345}, {""token_id"": 15, ""token"": ""."", ""value"": 0.030435651540756226}, {""token_id"": 209, ""token"": "" "", ""value"": 0.026743682101368904}, {""token_id"": 434, ""token"": ""'s"", ""value"": 0.025858473032712936}]",False
step57000,58333,16000_143000_interp2,2,1941, evidence,284,768,61.67658233642578,8882,context,0,0.17588117718696594,0.002084404230117798,3.9052541150213886,low_separation,"[{""token_id"": 8882, ""token"": ""context"", ""value"": 0.17588117718696594}, {""token_id"": 29907, ""token"": ""effects"", ""value"": 0.17379677295684814}, {""token_id"": 48777, ""token"": ""ermo"", ""value"": 0.1682978868484497}, {""token_id"": 9683, ""token"": ""Layout"", ""value"": 0.167733833193779}, {""token_id"": 5856, ""token"": ""Context"", ""value"": 0.16368992626667023}]",63,^,0,0.07883741706609726,0.29278087615966797,0.5325989127159119,"[{""token_id"": 63, ""token"": ""^"", ""value"": 0.07883741706609726}, {""token_id"": 424, ""token"": ""**"", ""value"": 0.05882734805345535}, {""token_id"": 575, ""token"": "" "", ""value"": 0.048966020345687866}, {""token_id"": 187, ""token"": ""\n"", ""value"": 0.03492329269647598}, {""token_id"": 15, ""token"": ""."", ""value"": 0.028433270752429962}]",False
step57000,58333,16000_143000_interp2,3,38730, orientations,4,768,61.892452239990234,9683,Layout,0,0.18140697479248047,0.002706855535507202,4.071172758294218,low_separation,"[{""token_id"": 9683, ""token"": ""Layout"", ""value"": 0.18140697479248047}, {""token_id"": 29907, ""token"": ""effects"", ""value"": 0.17870011925697327}, {""token_id"": 14778, ""token"": ""widget"", ""value"": 0.17864501476287842}, {""token_id"": 6178, ""token"": "" dose"", ""value"": 0.16882136464118958}, {""token_id"": 10560, ""token"": ""TYPE"", ""value"": 0.16809362173080444}]",63,^,0,0.041311077773571014,0.2270641326904297,0.5624670386314392,"[{""token_id"": 63, ""token"": ""^"", ""value"": 0.041311077773571014}, {""token_id"": 575, ""token"": "" "", ""value"": 0.032919544726610184}, {""token_id"": 15, ""token"": ""."", ""value"": 0.030429115518927574}, {""token_id"": 209, ""token"": "" "", ""value"": 0.027200058102607727}, {""token_id"": 434, ""token"": ""'s"", ""value"": 0.025983404368162155}]",False
step57000,58333,16000_143000_interp2,4,21853, workplace,10,768,61.78634262084961,8882,context,0,0.17670953273773193,0.002441808581352234,3.9271576349689084,low_separation,"[{""token_id"": 8882, ""token"": ""context"", ""value"": 0.17670953273773193}, {""token_id"": 29907, ""token"": ""effects"", ""value"": 0.1742677241563797}, {""token_id"": 9683, ""token"": ""Layout"", ""value"": 0.17231985926628113}, {""token_id"": 48777, ""token"": ""ermo"", ""value"": 0.16814306378364563}, {""token_id"": 5856, ""token"": ""Context"", ""value"": 0.16534416377544403}]",63,^,0,0.07481423765420914,0.3434591293334961,0.5373989939689636,"[{""token_id"": 63, ""token"": ""^"", ""value"": 0.07481423765420914}, {""token_id"": 424, ""token"": ""**"", ""value"": 0.0530666746199131}, {""token_id"": 575, ""token"": "" "", ""value"": 0.04847065731883049}, {""token_id"": 187, ""token"": ""\n"", ""value"": 0.03085498884320259}, {""token_id"": 15, ""token"": ""."", ""value"": 0.02864045836031437}]",False
step57000,58333,16000_143000_interp2,5,5631, Govern,13,768,63.06354904174805,36192, SCC,0,0.17279937863349915,0.0010108649730682373,3.8584717025528725,low_separation,"[{""token_id"": 36192, ""token"": "" SCC"", ""value"": 0.17279937863349915}, {""token_id"": 4883, ""token"": ""NS"", ""value"": 0.1717885136604309}, {""token_id"": 18099, ""token"": ""Bundle"", ""value"": 0.17051029205322266}, {""token_id"": 6640, ""token"": "" NS"", ""value"": 0.16883070766925812}, {""token_id"": 25039, ""token"": ""354"", ""value"": 0.1574893444776535}]",87,v,397,0.08660320192575455,0.018232345581054688,0.5325766205787659,"[{""token_id"": 87, ""token"": ""v"", ""value"": 0.08660320192575455}, {""token_id"": 61, ""token"": ""\\"", ""value"": 0.08503852784633636}, {""token_id"": 49551, ""token"": ""muc"", ""value"": 0.028370745480060577}, {""token_id"": 313, ""token"": "" ("", ""value"": 0.02337465062737465}, {""token_id"": 71, ""token"": ""f"", ""value"": 0.02026722952723503}]",False
step57000,58333,16000_143000_interp2,6,30736,corn,3,768,59.95806121826172,15679, GC,14,0.180691659450531,0.0031130313873291016,4.000426054383556,low_separation,"[{""token_id"": 15679, ""token"": "" GC"", ""value"": 0.180691659450531}, {""token_id"": 27329, ""token"": ""strings"", ""value"": 0.1775786280632019}, {""token_id"": 42386, ""token"": ""agogue"", ""value"": 0.16629698872566223}, {""token_id"": 1553, ""token"": ""pec"", ""value"": 0.16410480439662933}, {""token_id"": 26564, ""token"": "" BU"", ""value"": 0.1635320782661438}]",424,**,0,0.08997038006782532,0.4964275360107422,0.5318812727928162,"[{""token_id"": 424, ""token"": ""**"", ""value"": 0.08997038006782532}, {""token_id"": 63, ""token"": ""^"", ""value"": 0.05476509407162666}, {""token_id"": 9, ""token"": ""("", ""value"": 0.044496070593595505}, {""token_id"": 187, ""token"": ""\n"", ""value"": 0.04047265648841858}, {""token_id"": 15, ""token"": ""."", ""value"": 0.02821892499923706}]",False
step57000,58333,16000_143000_interp2,7,1338,lement,18,768,61.92226028442383,9683,Layout,0,0.17843493819236755,0.0013040900230407715,3.9719044984355762,low_separation,"[{""token_id"": 9683, ""token"": ""Layout"", ""value"": 0.17843493819236755}, {""token_id"": 8882, ""token"": ""context"", ""value"": 0.17713084816932678}, {""token_id"": 29907, ""token"": ""effects"", ""value"": 0.17502310872077942}, {""token_id"": 48777, ""token"": ""ermo"", ""value"": 0.16687828302383423}, {""token_id"": 5856, ""token"": ""Context"", ""value"": 0.16680899262428284}]",63,^,0,0.06774529814720154,0.38137054443359375,0.5445557832717896,"[{""token_id"": 63, ""token"": ""^"", ""value"": 0.06774529814720154}, {""token_id"": 575, ""token"": "" "", ""value"": 0.04626494646072388}, {""token_id"": 424, ""token"": ""**"", ""value"": 0.044383689761161804}, {""token_id"": 15, ""token"": ""."", ""value"": 0.029025817289948463}, {""token_id"": 5804, ""token"": ""Can"", ""value"": 0.02580893412232399}]",False
step81000,79500,16000_143000_interp3,0,29104, repetitive,16,768,189.0098114013672,43726,893,0,0.1909502148628235,0.012366101145744324,4.203628378402489,moderate_separation,"[{""token_id"": 43726, ""token"": ""893"", ""value"": 0.1909502148628235}, {""token_id"": 30269, ""token"": "" deeds"", ""value"": 0.17858411371707916}, {""token_id"": 50197, ""token"": ""istes"", ""value"": 0.17532287538051605}, {""token_id"": 25213, ""token"": "" welcomed"", ""value"": 0.17281244695186615}, {""token_id"": 35280, ""token"": ""ουν"", ""value"": 0.17093978822231293}]",7874, Four,102,0.07205329090356827,0.19916534423828125,0.5774887204170227,"[{""token_id"": 7874, ""token"": "" Four"", ""value"": 0.07205329090356827}, {""token_id"": 399, ""token"": "" D"", ""value"": 0.059041500091552734}, {""token_id"": 4377, ""token"": "" King"", ""value"": 0.02642635628581047}, {""token_id"": 10601, ""token"": "" FA"", ""value"": 0.013895569369196892}, {""token_id"": 5418, ""token"": "" Black"", ""value"": 0.013590777292847633}]",False
step81000,79500,16000_143000_interp3,1,10020, semi,112,768,189.00978088378906,43726,893,0,0.1909502148628235,0.012366130948066711,4.203628727248133,moderate_separation,"[{""token_id"": 43726, ""token"": ""893"", ""value"": 0.1909502148628235}, {""token_id"": 30269, ""token"": "" deeds"", ""value"": 0.17858408391475677}, {""token_id"": 50197, ""token"": ""istes"", ""value"": 0.17532286047935486}, {""token_id"": 25213, ""token"": "" welcomed"", ""value"": 0.17281243205070496}, {""token_id"": 35280, ""token"": ""ουν"", ""value"": 0.17093975841999054}]",7874, Four,102,0.07205312699079514,0.19916534423828125,0.577488899230957,"[{""token_id"": 7874, ""token"": "" Four"", ""value"": 0.07205312699079514}, {""token_id"": 399, ""token"": "" D"", ""value"": 0.05904136598110199}, {""token_id"": 4377, ""token"": "" King"", ""value"": 0.026426497846841812}, {""token_id"": 10601, ""token"": "" FA"", ""value"": 0.013895696960389614}, {""token_id"": 5418, ""token"": "" Black"", ""value"": 0.013590797781944275}]",False
step81000,79500,16000_143000_interp3,2,1941, evidence,284,768,189.0098114013672,43726,893,0,0.19095022976398468,0.012366116046905518,4.203628710349639,moderate_separation,"[{""token_id"": 43726, ""token"": ""893"", ""value"": 0.19095022976398468}, {""token_id"": 30269, ""token"": "" deeds"", ""value"": 0.17858411371707916}, {""token_id"": 50197, ""token"": ""istes"", ""value"": 0.17532289028167725}, {""token_id"": 25213, ""token"": "" welcomed"", ""value"": 0.17281246185302734}, {""token_id"": 35280, ""token"": ""ουν"", ""value"": 0.17093977332115173}]",7874, Four,102,0.07205328345298767,0.19916534423828125,0.5774886608123779,"[{""token_id"": 7874, ""token"": "" Four"", ""value"": 0.07205328345298767}, {""token_id"": 399, ""token"": "" D"", ""value"": 0.059041496366262436}, {""token_id"": 4377, ""token"": "" King"", ""value"": 0.02642645500600338}, {""token_id"": 10601, ""token"": "" FA"", ""value"": 0.013895674608647823}, {""token_id"": 5418, ""token"": "" Black"", ""value"": 0.013590878807008266}]",False
step81000,79500,16000_143000_interp3,3,38730, orientations,4,768,189.0098114013672,43726,893,0,0.19095022976398468,0.012366130948066711,4.203628710349639,moderate_separation,"[{""token_id"": 43726, ""token"": ""893"", ""value"": 0.19095022976398468}, {""token_id"": 30269, ""token"": "" deeds"", ""value"": 0.17858409881591797}, {""token_id"": 50197, ""token"": ""istes"", ""value"": 0.17532287538051605}, {""token_id"": 25213, ""token"": "" welcomed"", ""value"": 0.17281244695186615}, {""token_id"": 35280, ""token"": ""ουν"", ""value"": 0.17093978822231293}]",7874, Four,102,0.07205329090356827,0.19916534423828125,0.5774887204170227,"[{""token_id"": 7874, ""token"": "" Four"", ""value"": 0.07205329090356827}, {""token_id"": 399, ""token"": "" D"", ""value"": 0.05904150381684303}, {""token_id"": 4377, ""token"": "" King"", ""value"": 0.02642645686864853}, {""token_id"": 10601, ""token"": "" FA"", ""value"": 0.013895676471292973}, {""token_id"": 5418, ""token"": "" Black"", ""value"": 0.013590829446911812}]",False
