active_dim,actual_eval_states,batch_index,burn_in_steps,checkpoint,dataset,dataset_config,dataset_split,device,dtype,eval_steps,experiment,git_commit,input_shape,input_space,logit_temperature,method,model,nearby_distance,operator_update,projection_mode,projection_next,projection_value,residual_alpha,sample_index,sequence_length,state_norm,step_delta,step_index,target,timestamp,token_mode,tokenizer,pca_summary_value,pca_summary_next
32768,32,1,8,main,wikitext,wikitext-2-raw-v1,validation,cuda,float32,32,pythia_embedding_expectation_temp05,7161fc94a118b891200d19255520dd3df3f5b886,"[1, 64, 512]",inputs_embeds,0.5,paper_style_feedback_dynamics,EleutherAI/pythia-70m,3.122488498687744,direct,fixed_random,-0.05477385222911835,-0.030866103246808052,1.0,1,64,3.4953575134277344,2.714647054672241,19,embedding_expectation,2026-07-11T00:11:37.373628+00:00,nonpad_flattened,EleutherAI/pythia-70m,0.3933184383479944,0.3782838597088393
32768,32,1,8,main,wikitext,wikitext-2-raw-v1,validation,cuda,float32,32,pythia_embedding_expectation_temp05,7161fc94a118b891200d19255520dd3df3f5b886,"[1, 64, 512]",inputs_embeds,0.5,paper_style_feedback_dynamics,EleutherAI/pythia-70m,3.1074259281158447,direct,fixed_random,-0.04292207956314087,-0.05477385222911835,1.0,1,64,3.5611727237701416,2.7013096809387207,20,embedding_expectation,2026-07-11T00:11:37.373628+00:00,nonpad_flattened,EleutherAI/pythia-70m,0.3782838597088393,0.26572281622552685
32768,32,1,8,main,wikitext,wikitext-2-raw-v1,validation,cuda,float32,32,pythia_embedding_expectation_temp05,7161fc94a118b891200d19255520dd3df3f5b886,"[1, 64, 512]",inputs_embeds,0.5,paper_style_feedback_dynamics,EleutherAI/pythia-70m,3.0310699939727783,direct,fixed_random,-0.04589218273758888,-0.04292207956314087,1.0,1,64,3.509133815765381,2.964827060699463,21,embedding_expectation,2026-07-11T00:11:37.373628+00:00,nonpad_flattened,EleutherAI/pythia-70m,0.26572281622552685,0.35883168129744225
32768,32,1,8,main,wikitext,wikitext-2-raw-v1,validation,cuda,float32,32,pythia_embedding_expectation_temp05,7161fc94a118b891200d19255520dd3df3f5b886,"[1, 64, 512]",inputs_embeds,0.5,paper_style_feedback_dynamics,EleutherAI/pythia-70m,3.2352540493011475,direct,fixed_random,-0.04946467652916908,-0.04589218273758888,1.0,1,64,3.989499807357788,3.6001529693603516,22,embedding_expectation,2026-07-11T00:11:37.373628+00:00,nonpad_flattened,EleutherAI/pythia-70m,0.35883168129744225,0.3629438041338198
32768,32,1,8,main,wikitext,wikitext-2-raw-v1,validation,cuda,float32,32,pythia_embedding_expectation_temp05,7161fc94a118b891200d19255520dd3df3f5b886,"[1, 64, 512]",inputs_embeds,0.5,paper_style_feedback_dynamics,EleutherAI/pythia-70m,3.25675368309021,direct,fixed_random,-0.042308930307626724,-0.04946467652916908,1.0,1,64,3.802048683166504,3.7575345039367676,23,embedding_expectation,2026-07-11T00:11:37.373628+00:00,nonpad_flattened,EleutherAI/pythia-70m,0.3629438041338198,0.30342383331169964
32768,32,1,8,main,wikitext,wikitext-2-raw-v1,validation,cuda,float32,32,pythia_embedding_expectation_temp05,7161fc94a118b891200d19255520dd3df3f5b886,"[1, 64, 512]",inputs_embeds,0.5,paper_style_feedback_dynamics,EleutherAI/pythia-70m,3.1871776580810547,direct,fixed_random,-0.05148923769593239,-0.042308930307626724,1.0,1,64,3.9892866611480713,3.653794288635254,24,embedding_expectation,2026-07-11T00:11:37.373628+00:00,nonpad_flattened,EleutherAI/pythia-70m,0.30342383331169964,0.3596832358160609
32768,32,1,8,main,wikitext,wikitext-2-raw-v1,validation,cuda,float32,32,pythia_embedding_expectation_temp05,7161fc94a118b891200d19255520dd3df3f5b886,"[1, 64, 512]",inputs_embeds,0.5,paper_style_feedback_dynamics,EleutherAI/pythia-70m,3.231476306915283,direct,fixed_random,-0.026587117463350296,-0.05148923769593239,1.0,1,64,3.80875301361084,3.608261823654175,25,embedding_expectation,2026-07-11T00:11:37.373628+00:00,nonpad_flattened,EleutherAI/pythia-70m,0.3596832358160609,0.6438170899178036
32768,32,1,8,main,wikitext,wikitext-2-raw-v1,validation,cuda,float32,32,pythia_embedding_expectation_temp05,7161fc94a118b891200d19255520dd3df3f5b886,"[1, 64, 512]",inputs_embeds,0.5,paper_style_feedback_dynamics,EleutherAI/pythia-70m,3.5387966632843018,direct,fixed_random,-0.055103808641433716,-0.026587117463350296,1.0,1,64,4.050239562988281,3.6896812915802,26,embedding_expectation,2026-07-11T00:11:37.373628+00:00,nonpad_flattened,EleutherAI/pythia-70m,0.6438170899178036,0.6157190269742664
32768,32,1,8,main,wikitext,wikitext-2-raw-v1,validation,cuda,float32,32,pythia_embedding_expectation_temp05,7161fc94a118b891200d19255520dd3df3f5b886,"[1, 64, 512]",inputs_embeds,0.5,paper_style_feedback_dynamics,EleutherAI/pythia-70m,3.5072367191314697,direct,fixed_random,-0.05361797288060188,-0.055103808641433716,1.0,1,64,3.7665560245513916,3.7302684783935547,27,embedding_expectation,2026-07-11T00:11:37.373628+00:00,nonpad_flattened,EleutherAI/pythia-70m,0.6157190269742664,0.4368344942040282
32768,32,1,8,main,wikitext,wikitext-2-raw-v1,validation,cuda,float32,32,pythia_embedding_expectation_temp05,7161fc94a118b891200d19255520dd3df3f5b886,"[1, 64, 512]",inputs_embeds,0.5,paper_style_feedback_dynamics,EleutherAI/pythia-70m,3.3229122161865234,direct,fixed_random,-0.04059653729200363,-0.05361797288060188,1.0,1,64,3.977735757827759,3.661606550216675,28,embedding_expectation,2026-07-11T00:11:37.373628+00:00,nonpad_flattened,EleutherAI/pythia-70m,0.4368344942040282,0.16975425684001152
32768,32,1,8,main,wikitext,wikitext-2-raw-v1,validation,cuda,float32,32,pythia_embedding_expectation_temp05,7161fc94a118b891200d19255520dd3df3f5b886,"[1, 64, 512]",inputs_embeds,0.5,paper_style_feedback_dynamics,EleutherAI/pythia-70m,3.0002171993255615,direct,fixed_random,-0.04305874556303024,-0.04059653729200363,1.0,1,64,3.595752477645874,3.3913350105285645,29,embedding_expectation,2026-07-11T00:11:37.373628+00:00,nonpad_flattened,EleutherAI/pythia-70m,0.16975425684001152,0.4159701755745523
32768,32,1,8,main,wikitext,wikitext-2-raw-v1,validation,cuda,float32,32,pythia_embedding_expectation_temp05,7161fc94a118b891200d19255520dd3df3f5b886,"[1, 64, 512]",inputs_embeds,0.5,paper_style_feedback_dynamics,EleutherAI/pythia-70m,3.1970603466033936,direct,fixed_random,-0.04331877455115318,-0.04305874556303024,1.0,1,64,3.539487838745117,3.0524685382843018,30,embedding_expectation,2026-07-11T00:11:37.373628+00:00,nonpad_flattened,EleutherAI/pythia-70m,0.4159701755745523,0.20428344228915402
