active_dim,actual_eval_states,batch_index,burn_in_steps,checkpoint,dataset,dataset_config,dataset_split,device,dtype,eval_steps,experiment,git_commit,input_shape,input_space,logit_temperature,method,model,nearby_distance,operator_update,projection_mode,projection_next,projection_value,residual_alpha,sample_index,sequence_length,state_norm,step_delta,step_index,target,timestamp,token_mode,tokenizer
32768,32,1,8,main,wikitext,wikitext-2-raw-v1,validation,cuda,float32,32,pythia_embedding_expectation_temp05,7161fc94a118b891200d19255520dd3df3f5b886,"[1, 64, 512]",inputs_embeds,0.5,paper_style_feedback_dynamics,EleutherAI/pythia-70m,3.008327007293701,direct,fixed_random,-0.030871303752064705,-0.04411882162094116,1.0,1,64,3.7257602214813232,3.4327235221862793,11,embedding_expectation,2026-07-11T00:11:37.373628+00:00,nonpad_flattened,EleutherAI/pythia-70m
32768,32,1,8,main,wikitext,wikitext-2-raw-v1,validation,cuda,float32,32,pythia_embedding_expectation_temp05,7161fc94a118b891200d19255520dd3df3f5b886,"[1, 64, 512]",inputs_embeds,0.5,paper_style_feedback_dynamics,EleutherAI/pythia-70m,2.6421282291412354,direct,fixed_random,-0.06081722676753998,-0.030871303752064705,1.0,1,64,3.6416234970092773,3.3574156761169434,12,embedding_expectation,2026-07-11T00:11:37.373628+00:00,nonpad_flattened,EleutherAI/pythia-70m
32768,32,1,8,main,wikitext,wikitext-2-raw-v1,validation,cuda,float32,32,pythia_embedding_expectation_temp05,7161fc94a118b891200d19255520dd3df3f5b886,"[1, 64, 512]",inputs_embeds,0.5,paper_style_feedback_dynamics,EleutherAI/pythia-70m,2.747469425201416,direct,fixed_random,-0.04369683563709259,-0.06081722676753998,1.0,1,64,3.709521532058716,3.1291873455047607,13,embedding_expectation,2026-07-11T00:11:37.373628+00:00,nonpad_flattened,EleutherAI/pythia-70m
32768,32,1,8,main,wikitext,wikitext-2-raw-v1,validation,cuda,float32,32,pythia_embedding_expectation_temp05,7161fc94a118b891200d19255520dd3df3f5b886,"[1, 64, 512]",inputs_embeds,0.5,paper_style_feedback_dynamics,EleutherAI/pythia-70m,3.022939682006836,direct,fixed_random,-0.031358569860458374,-0.04369683563709259,1.0,1,64,3.444247007369995,3.1140308380126953,14,embedding_expectation,2026-07-11T00:11:37.373628+00:00,nonpad_flattened,EleutherAI/pythia-70m
32768,32,1,8,main,wikitext,wikitext-2-raw-v1,validation,cuda,float32,32,pythia_embedding_expectation_temp05,7161fc94a118b891200d19255520dd3df3f5b886,"[1, 64, 512]",inputs_embeds,0.5,paper_style_feedback_dynamics,EleutherAI/pythia-70m,3.124856948852539,direct,fixed_random,-0.043062835931777954,-0.031358569860458374,1.0,1,64,3.8604238033294678,3.658724546432495,15,embedding_expectation,2026-07-11T00:11:37.373628+00:00,nonpad_flattened,EleutherAI/pythia-70m
32768,32,1,8,main,wikitext,wikitext-2-raw-v1,validation,cuda,float32,32,pythia_embedding_expectation_temp05,7161fc94a118b891200d19255520dd3df3f5b886,"[1, 64, 512]",inputs_embeds,0.5,paper_style_feedback_dynamics,EleutherAI/pythia-70m,3.052130937576294,direct,fixed_random,-0.02696380205452442,-0.043062835931777954,1.0,1,64,3.549377679824829,2.890043020248413,16,embedding_expectation,2026-07-11T00:11:37.373628+00:00,nonpad_flattened,EleutherAI/pythia-70m
32768,32,1,8,main,wikitext,wikitext-2-raw-v1,validation,cuda,float32,32,pythia_embedding_expectation_temp05,7161fc94a118b891200d19255520dd3df3f5b886,"[1, 64, 512]",inputs_embeds,0.5,paper_style_feedback_dynamics,EleutherAI/pythia-70m,3.2584903240203857,direct,fixed_random,-0.05769132822751999,-0.02696380205452442,1.0,1,64,3.419982671737671,2.5588951110839844,17,embedding_expectation,2026-07-11T00:11:37.373628+00:00,nonpad_flattened,EleutherAI/pythia-70m
32768,32,1,8,main,wikitext,wikitext-2-raw-v1,validation,cuda,float32,32,pythia_embedding_expectation_temp05,7161fc94a118b891200d19255520dd3df3f5b886,"[1, 64, 512]",inputs_embeds,0.5,paper_style_feedback_dynamics,EleutherAI/pythia-70m,3.701748847961426,direct,fixed_random,-0.030866103246808052,-0.05769132822751999,1.0,1,64,3.7210614681243896,3.0687479972839355,18,embedding_expectation,2026-07-11T00:11:37.373628+00:00,nonpad_flattened,EleutherAI/pythia-70m
32768,32,1,8,main,wikitext,wikitext-2-raw-v1,validation,cuda,float32,32,pythia_embedding_expectation_temp05,7161fc94a118b891200d19255520dd3df3f5b886,"[1, 64, 512]",inputs_embeds,0.5,paper_style_feedback_dynamics,EleutherAI/pythia-70m,3.122488498687744,direct,fixed_random,-0.05477385222911835,-0.030866103246808052,1.0,1,64,3.4953575134277344,2.714647054672241,19,embedding_expectation,2026-07-11T00:11:37.373628+00:00,nonpad_flattened,EleutherAI/pythia-70m
32768,32,1,8,main,wikitext,wikitext-2-raw-v1,validation,cuda,float32,32,pythia_embedding_expectation_temp05,7161fc94a118b891200d19255520dd3df3f5b886,"[1, 64, 512]",inputs_embeds,0.5,paper_style_feedback_dynamics,EleutherAI/pythia-70m,3.1074259281158447,direct,fixed_random,-0.04292207956314087,-0.05477385222911835,1.0,1,64,3.5611727237701416,2.7013096809387207,20,embedding_expectation,2026-07-11T00:11:37.373628+00:00,nonpad_flattened,EleutherAI/pythia-70m
32768,32,1,8,main,wikitext,wikitext-2-raw-v1,validation,cuda,float32,32,pythia_embedding_expectation_temp05,7161fc94a118b891200d19255520dd3df3f5b886,"[1, 64, 512]",inputs_embeds,0.5,paper_style_feedback_dynamics,EleutherAI/pythia-70m,3.0310699939727783,direct,fixed_random,-0.04589218273758888,-0.04292207956314087,1.0,1,64,3.509133815765381,2.964827060699463,21,embedding_expectation,2026-07-11T00:11:37.373628+00:00,nonpad_flattened,EleutherAI/pythia-70m
32768,32,1,8,main,wikitext,wikitext-2-raw-v1,validation,cuda,float32,32,pythia_embedding_expectation_temp05,7161fc94a118b891200d19255520dd3df3f5b886,"[1, 64, 512]",inputs_embeds,0.5,paper_style_feedback_dynamics,EleutherAI/pythia-70m,3.2352540493011475,direct,fixed_random,-0.04946467652916908,-0.04589218273758888,1.0,1,64,3.989499807357788,3.6001529693603516,22,embedding_expectation,2026-07-11T00:11:37.373628+00:00,nonpad_flattened,EleutherAI/pythia-70m
