active_dim,actual_eval_states,batch_index,burn_in_steps,checkpoint,dataset,dataset_config,dataset_split,device,dtype,eval_steps,experiment,git_commit,input_shape,input_space,logit_temperature,method,model,nearby_distance,operator_update,projection_mode,projection_next,projection_value,residual_alpha,sample_index,sequence_length,state_norm,step_delta,step_index,target,timestamp,token_mode,tokenizer
32768,32,1,8,main,wikitext,wikitext-2-raw-v1,validation,cuda,float32,32,pythia_embedding_expectation_smoke,7161fc94a118b891200d19255520dd3df3f5b886,"[1, 64, 512]",inputs_embeds,1.0,paper_style_feedback_dynamics,EleutherAI/pythia-70m,0.08403447270393372,direct,fixed_random,0.009063067846000195,0.008510081097483635,1.0,1,64,2.1357955932617188,0.897979199886322,10,embedding_expectation,2026-07-11T00:10:18.828588+00:00,nonpad_flattened,EleutherAI/pythia-70m
32768,32,1,8,main,wikitext,wikitext-2-raw-v1,validation,cuda,float32,32,pythia_embedding_expectation_smoke,7161fc94a118b891200d19255520dd3df3f5b886,"[1, 64, 512]",inputs_embeds,1.0,paper_style_feedback_dynamics,EleutherAI/pythia-70m,0.05959752947092056,direct,fixed_random,0.01381601206958294,0.009063067846000195,1.0,1,64,1.9757272005081177,0.6434016227722168,11,embedding_expectation,2026-07-11T00:10:18.828588+00:00,nonpad_flattened,EleutherAI/pythia-70m
32768,32,1,8,main,wikitext,wikitext-2-raw-v1,validation,cuda,float32,32,pythia_embedding_expectation_smoke,7161fc94a118b891200d19255520dd3df3f5b886,"[1, 64, 512]",inputs_embeds,1.0,paper_style_feedback_dynamics,EleutherAI/pythia-70m,0.06508269160985947,direct,fixed_random,0.00381099758669734,0.01381601206958294,1.0,1,64,2.2553107738494873,0.6818066835403442,12,embedding_expectation,2026-07-11T00:10:18.828588+00:00,nonpad_flattened,EleutherAI/pythia-70m
32768,32,1,8,main,wikitext,wikitext-2-raw-v1,validation,cuda,float32,32,pythia_embedding_expectation_smoke,7161fc94a118b891200d19255520dd3df3f5b886,"[1, 64, 512]",inputs_embeds,1.0,paper_style_feedback_dynamics,EleutherAI/pythia-70m,0.039333079010248184,direct,fixed_random,0.013545253314077854,0.00381099758669734,1.0,1,64,1.8415549993515015,1.1485004425048828,13,embedding_expectation,2026-07-11T00:10:18.828588+00:00,nonpad_flattened,EleutherAI/pythia-70m
32768,32,1,8,main,wikitext,wikitext-2-raw-v1,validation,cuda,float32,32,pythia_embedding_expectation_smoke,7161fc94a118b891200d19255520dd3df3f5b886,"[1, 64, 512]",inputs_embeds,1.0,paper_style_feedback_dynamics,EleutherAI/pythia-70m,0.02421443909406662,direct,fixed_random,0.0019135596230626106,0.013545253314077854,1.0,1,64,2.255863666534424,1.1598174571990967,14,embedding_expectation,2026-07-11T00:10:18.828588+00:00,nonpad_flattened,EleutherAI/pythia-70m
32768,32,1,8,main,wikitext,wikitext-2-raw-v1,validation,cuda,float32,32,pythia_embedding_expectation_smoke,7161fc94a118b891200d19255520dd3df3f5b886,"[1, 64, 512]",inputs_embeds,1.0,paper_style_feedback_dynamics,EleutherAI/pythia-70m,0.012428075075149536,direct,fixed_random,0.013760627247393131,0.0019135596230626106,1.0,1,64,1.8071160316467285,1.2678948640823364,15,embedding_expectation,2026-07-11T00:10:18.828588+00:00,nonpad_flattened,EleutherAI/pythia-70m
32768,32,1,8,main,wikitext,wikitext-2-raw-v1,validation,cuda,float32,32,pythia_embedding_expectation_smoke,7161fc94a118b891200d19255520dd3df3f5b886,"[1, 64, 512]",inputs_embeds,1.0,paper_style_feedback_dynamics,EleutherAI/pythia-70m,0.009655476547777653,direct,fixed_random,0.0017983107827603817,0.013760627247393131,1.0,1,64,2.2911810874938965,1.2864474058151245,16,embedding_expectation,2026-07-11T00:10:18.828588+00:00,nonpad_flattened,EleutherAI/pythia-70m
32768,32,1,8,main,wikitext,wikitext-2-raw-v1,validation,cuda,float32,32,pythia_embedding_expectation_smoke,7161fc94a118b891200d19255520dd3df3f5b886,"[1, 64, 512]",inputs_embeds,1.0,paper_style_feedback_dynamics,EleutherAI/pythia-70m,0.004880824126303196,direct,fixed_random,0.013739775866270065,0.0017983107827603817,1.0,1,64,1.8041019439697266,1.2922857999801636,17,embedding_expectation,2026-07-11T00:10:18.828588+00:00,nonpad_flattened,EleutherAI/pythia-70m
32768,32,1,8,main,wikitext,wikitext-2-raw-v1,validation,cuda,float32,32,pythia_embedding_expectation_smoke,7161fc94a118b891200d19255520dd3df3f5b886,"[1, 64, 512]",inputs_embeds,1.0,paper_style_feedback_dynamics,EleutherAI/pythia-70m,0.0038439978379756212,direct,fixed_random,0.0017668898217380047,0.013739775866270065,1.0,1,64,2.29308819770813,1.2936785221099854,18,embedding_expectation,2026-07-11T00:10:18.828588+00:00,nonpad_flattened,EleutherAI/pythia-70m
32768,32,1,8,main,wikitext,wikitext-2-raw-v1,validation,cuda,float32,32,pythia_embedding_expectation_smoke,7161fc94a118b891200d19255520dd3df3f5b886,"[1, 64, 512]",inputs_embeds,1.0,paper_style_feedback_dynamics,EleutherAI/pythia-70m,0.002190621104091406,direct,fixed_random,0.013723602518439293,0.0017668898217380047,1.0,1,64,1.803896427154541,1.2948389053344727,19,embedding_expectation,2026-07-11T00:10:18.828588+00:00,nonpad_flattened,EleutherAI/pythia-70m
32768,32,1,8,main,wikitext,wikitext-2-raw-v1,validation,cuda,float32,32,pythia_embedding_expectation_smoke,7161fc94a118b891200d19255520dd3df3f5b886,"[1, 64, 512]",inputs_embeds,1.0,paper_style_feedback_dynamics,EleutherAI/pythia-70m,0.0015445379540324211,direct,fixed_random,0.0017664730548858643,0.013723602518439293,1.0,1,64,2.2936413288116455,1.295236349105835,20,embedding_expectation,2026-07-11T00:10:18.828588+00:00,nonpad_flattened,EleutherAI/pythia-70m
32768,32,1,8,main,wikitext,wikitext-2-raw-v1,validation,cuda,float32,32,pythia_embedding_expectation_smoke,7161fc94a118b891200d19255520dd3df3f5b886,"[1, 64, 512]",inputs_embeds,1.0,paper_style_feedback_dynamics,EleutherAI/pythia-70m,0.0007304130122065544,direct,fixed_random,0.01372754666954279,0.0017664730548858643,1.0,1,64,1.8039575815200806,1.2947115898132324,21,embedding_expectation,2026-07-11T00:10:18.828588+00:00,nonpad_flattened,EleutherAI/pythia-70m
