checkpoint,training_step,dynamic_step,token_count,spectral_radius_median,spectral_radius_min,spectral_radius_max,operator_norm_2_median,operator_norm_2_min,operator_norm_2_max,jacobian_frobenius_norm_median,jacobian_frobenius_norm_min,jacobian_frobenius_norm_max,proof_pile2_test_loss
step10000,10000,448,8,0.9853807985782623,0.9711843729019165,1.0347849130630493,1.7791194319725037,1.7328877449035645,1.8591302633285522,15.332495212554932,15.02972412109375,15.907221794128418,4.0096223089430065
step10000,10000,512,8,0.9918943047523499,0.9575724005699158,1.0390024185180664,1.7843594551086426,1.742113709449768,1.8670059442520142,15.400034427642822,14.997429847717285,15.905964851379395,4.0096223089430065
step10000,10000,576,8,0.9902750849723816,0.972028911113739,1.0430887937545776,1.8026724457740784,1.7485443353652954,1.8288159370422363,15.482036590576172,15.256583213806152,15.818222999572754,4.0096223089430065
step10000,10000,640,8,1.006928026676178,0.9657905697822571,1.0281858444213867,1.8114315271377563,1.7372127771377563,1.8657047748565674,15.577761173248291,14.994546890258789,15.892169952392578,4.0096223089430065
step10000,10000,704,8,1.0063081085681915,0.9632384181022644,1.0437843799591064,1.7983667850494385,1.7329415082931519,1.844576358795166,15.49354600906372,14.996562004089355,15.895426750183105,4.0096223089430065
step10000,10000,768,8,0.9984991550445557,0.9555543661117554,1.0241236686706543,1.7757866382598877,1.7560861110687256,1.8495690822601318,15.395246982574463,15.09344482421875,15.687084197998047,4.0096223089430065
step10000,10000,832,8,0.984658420085907,0.9689316153526306,1.0383681058883667,1.7813395857810974,1.7337795495986938,1.8573659658432007,15.338639259338379,15.009808540344238,15.90719985961914,4.0096223089430065
step10000,10000,896,8,0.9935738444328308,0.9541455507278442,1.0415818691253662,1.7841109037399292,1.7467546463012695,1.8663092851638794,15.396397113800049,15.009417533874512,15.897064208984375,4.0096223089430065
step10000,10000,960,8,0.9888747334480286,0.9761776328086853,1.0413894653320312,1.8071810603141785,1.7441312074661255,1.8374875783920288,15.517261028289795,15.211514472961426,15.780147552490234,4.0096223089430065
step10000,10000,1024,8,1.0071802139282227,0.9636926651000977,1.0325905084609985,1.8104678988456726,1.739583134651184,1.8669956922531128,15.573806285858154,14.995357513427734,15.90392017364502,4.0096223089430065
step13000,13000,0,8,13.109164237976074,10.357880592346191,18.8076171875,80.83456420898438,64.02580261230469,171.60052490234375,262.68091583251953,221.0939483642578,415.0367736816406,3.9707810916597883
step13000,13000,64,8,0.9471311569213867,0.936608612537384,0.9540106654167175,1.8447219133377075,1.8308666944503784,1.8576726913452148,15.16113805770874,15.139907836914062,15.20207405090332,3.9707810916597883
step13000,13000,128,8,0.9514480829238892,0.9512850046157837,0.9515717029571533,1.8365023136138916,1.8363603353500366,1.8366795778274536,15.172910213470459,15.171856880187988,15.173781394958496,3.9707810916597883
step13000,13000,192,8,0.9516352415084839,0.9516267776489258,0.9516414403915405,1.836306095123291,1.836277723312378,1.8363673686981201,15.17426586151123,15.174208641052246,15.174315452575684,3.9707810916597883
step13000,13000,256,8,0.9516424536705017,0.9516395926475525,0.9516448378562927,1.8362950682640076,1.836255669593811,1.836320161819458,15.174324989318848,15.174323081970215,15.17432689666748,3.9707810916597883
step13000,13000,320,8,0.9516439735889435,0.9516406059265137,0.9516456127166748,1.8362948298454285,1.8362363576889038,1.8363091945648193,15.174327850341797,15.17432689666748,15.174327850341797,3.9707810916597883
step13000,13000,384,8,0.9516439139842987,0.9516392946243286,0.9516492486000061,1.8362866640090942,1.8362634181976318,1.8363226652145386,15.174327373504639,15.17432689666748,15.174328804016113,3.9707810916597883
step13000,13000,448,8,0.9516414701938629,0.951640248298645,0.9516444802284241,1.836279273033142,1.8362442255020142,1.8363107442855835,15.174327850341797,15.174325942993164,15.174328804016113,3.9707810916597883
step13000,13000,512,8,0.9516438543796539,0.9516394138336182,0.9516445398330688,1.8362876772880554,1.8362479209899902,1.8363198041915894,15.174327373504639,15.17432689666748,15.174327850341797,3.9707810916597883
step13000,13000,576,8,0.9516440033912659,0.9516412019729614,0.9516463279724121,1.8362853527069092,1.836254596710205,1.8363226652145386,15.174327850341797,15.17432689666748,15.174328804016113,3.9707810916597883
step13000,13000,640,8,0.951642632484436,0.9516386389732361,0.9516458511352539,1.8362946510314941,1.8362767696380615,1.8363206386566162,15.174327850341797,15.174325942993164,15.174328804016113,3.9707810916597883
step13000,13000,704,8,0.9516438841819763,0.9516425132751465,0.9516445994377136,1.8363065123558044,1.8362632989883423,1.836341142654419,15.174327850341797,15.17432689666748,15.174328804016113,3.9707810916597883
step13000,13000,768,8,0.9516427218914032,0.9516398906707764,0.951647937297821,1.8362854719161987,1.8362480401992798,1.8363124132156372,15.174327850341797,15.174327850341797,15.174328804016113,3.9707810916597883
step13000,13000,832,8,0.9516431391239166,0.9516400694847107,0.9516465663909912,1.836286187171936,1.8362547159194946,1.8363181352615356,15.174327850341797,15.17432689666748,15.174328804016113,3.9707810916597883
step13000,13000,896,8,0.9516425132751465,0.9516397714614868,0.9516443014144897,1.836316466331482,1.836295247077942,1.8363319635391235,15.174327373504639,15.174325942993164,15.174328804016113,3.9707810916597883
step13000,13000,960,8,0.9516434967517853,0.9516384601593018,0.9516456127166748,1.836307168006897,1.8362584114074707,1.8363226652145386,15.174328327178955,15.174325942993164,15.174328804016113,3.9707810916597883
step13000,13000,1024,8,0.9516431391239166,0.9516413807868958,0.9516463875770569,1.8362860679626465,1.8362666368484497,1.8363220691680908,15.174327373504639,15.174325942993164,15.174328804016113,3.9707810916597883
step21000,21000,0,8,13.303533554077148,11.38754940032959,16.343305587768555,91.93213653564453,57.227325439453125,154.30516052246094,272.26356506347656,220.16595458984375,363.3591003417969,3.882896642836313
step21000,21000,64,8,1.0609716773033142,0.996801495552063,1.098291277885437,1.898562252521515,1.8536181449890137,2.9550137519836426,15.849245071411133,15.686288833618164,16.375858306884766,3.882896642836313
step21000,21000,128,8,1.0519622564315796,1.0250294208526611,1.1597950458526611,1.918297827243805,1.7636628150939941,3.4504575729370117,15.848785877227783,15.395882606506348,16.7355899810791,3.882896642836313
step21000,21000,192,8,1.0399688482284546,1.0138616561889648,1.0564428567886353,1.9075244069099426,1.871130108833313,4.083485126495361,15.948132038116455,15.482131004333496,16.22982406616211,3.882896642836313
step21000,21000,256,8,1.0604206323623657,0.9987484812736511,1.1648112535476685,1.959931194782257,1.8578569889068604,4.407249927520752,16.30909252166748,15.713583946228027,17.19159507751465,3.882896642836313
step21000,21000,320,8,1.053270936012268,1.008408784866333,1.1304998397827148,1.884572684764862,1.8002228736877441,2.101041793823242,15.844820499420166,15.564751625061035,17.34568977355957,3.882896642836313
step21000,21000,384,8,1.0376742482185364,1.008567452430725,1.0789010524749756,2.1097041964530945,1.8697034120559692,5.996540069580078,15.985375881195068,15.410412788391113,16.614946365356445,3.882896642836313
step21000,21000,448,8,1.0969313979148865,0.9950788617134094,1.1780345439910889,1.9907983541488647,1.8540573120117188,2.5291051864624023,16.38640785217285,15.59170150756836,17.146209716796875,3.882896642836313
step21000,21000,512,8,1.0481732487678528,0.9750782251358032,1.1055973768234253,2.052788734436035,1.8210657835006714,3.245445728302002,16.02121877670288,15.29533863067627,17.12523078918457,3.882896642836313
step21000,21000,576,8,1.0763760209083557,0.9825191497802734,1.203675627708435,1.9757980108261108,1.7429225444793701,4.40479850769043,15.910632133483887,15.196497917175293,16.80335235595703,3.882896642836313
step21000,21000,640,8,1.0524064302444458,1.0211704969406128,1.117879867553711,1.9660494327545166,1.8501429557800293,2.7288637161254883,16.10102415084839,15.662286758422852,16.575353622436523,3.882896642836313
step21000,21000,704,8,1.0719237327575684,1.028887152671814,1.137941837310791,2.216480255126953,1.8142800331115723,4.376487731933594,16.007315158843994,15.66561508178711,16.664052963256836,3.882896642836313
step21000,21000,768,8,1.0979423522949219,1.0020078420639038,1.1200190782546997,1.9079076647758484,1.7306103706359863,2.685487985610962,16.063865661621094,15.198979377746582,16.96954345703125,3.882896642836313
step21000,21000,832,8,1.034898281097412,0.9977464079856873,1.1048749685287476,1.900193452835083,1.847260594367981,2.1049318313598633,16.014573097229004,15.34000301361084,16.712175369262695,3.882896642836313
step21000,21000,896,8,1.0483927130699158,1.0107773542404175,1.1366652250289917,1.9240445494651794,1.7439886331558228,2.932427406311035,15.81407642364502,15.153757095336914,17.007171630859375,3.882896642836313
step21000,21000,960,8,1.0574204325675964,1.0053678750991821,1.0882376432418823,2.004023849964142,1.8316620588302612,4.978938579559326,15.827453136444092,15.448174476623535,16.91910743713379,3.882896642836313
step21000,21000,1024,8,1.0259767770767212,0.9940625429153442,1.0587338209152222,1.884045422077179,1.7452082633972168,3.110013008117676,15.719926357269287,15.134416580200195,16.320768356323242,3.882896642836313
step25000,25000,0,8,12.773014545440674,10.447225570678711,18.2813720703125,113.96505737304688,91.15005493164062,236.9123992919922,272.17494201660156,232.14552307128906,380.0868225097656,3.9027166215200273
step25000,25000,64,8,1.0298246145248413,0.9957147240638733,1.1084074974060059,1.8346784114837646,1.7818219661712646,2.7067794799804688,15.443423748016357,15.232789039611816,15.996726036071777,3.9027166215200273
step25000,25000,128,8,1.0438705682754517,0.9940942525863647,1.078967571258545,1.8669049739837646,1.8167579174041748,2.0707664489746094,15.800429344177246,15.088081359863281,16.25796890258789,3.9027166215200273
step25000,25000,192,8,1.0229641795158386,1.0089749097824097,1.0694835186004639,1.9028825759887695,1.75373375415802,2.372183084487915,15.452236652374268,15.202253341674805,16.082672119140625,3.9027166215200273
step25000,25000,256,8,1.0131743550300598,0.9896851778030396,1.0543826818466187,1.867103099822998,1.8003605604171753,3.164191961288452,15.629018783569336,15.397546768188477,16.094188690185547,3.9027166215200273
step25000,25000,320,8,1.0431606769561768,0.9943154454231262,1.12420654296875,1.886334240436554,1.7737771272659302,2.0105741024017334,15.896971702575684,14.894943237304688,16.82408332824707,3.9027166215200273
step25000,25000,384,8,1.0119505524635315,0.9807333946228027,1.1283950805664062,1.8602778315544128,1.72020423412323,3.036594867706299,15.443957328796387,14.816181182861328,16.935365676879883,3.9027166215200273
step25000,25000,448,8,1.019028902053833,0.985828161239624,1.0645506381988525,1.8458614349365234,1.8095165491104126,2.4135069847106934,15.618453025817871,15.137287139892578,16.03175926208496,3.9027166215200273
step25000,25000,512,8,1.0383590459823608,0.9906005859375,1.0757683515548706,1.9727783203125,1.8494327068328857,2.9774768352508545,15.863688945770264,15.335840225219727,16.463476181030273,3.9027166215200273
step25000,25000,576,8,1.0198460221290588,0.9970112442970276,1.0859124660491943,2.0531961917877197,1.7865036725997925,3.0723657608032227,15.676236629486084,15.00551986694336,16.92552947998047,3.9027166215200273
step25000,25000,640,8,1.0027415752410889,0.9893189072608948,1.1085141897201538,1.9187059998512268,1.7328474521636963,3.1705613136291504,15.395509719848633,14.836699485778809,16.768207550048828,3.9027166215200273
step25000,25000,704,8,1.0088555216789246,0.9837801456451416,1.099104881286621,1.8407526016235352,1.799560546875,2.502990245819092,15.566790580749512,15.26819133758545,16.856277465820312,3.9027166215200273
step25000,25000,768,8,1.0167754888534546,0.9888883233070374,1.0518264770507812,2.0716482996940613,1.7258402109146118,3.008043050765991,15.716261863708496,14.833876609802246,15.837993621826172,3.9027166215200273
step25000,25000,832,8,1.0079752802848816,0.9930855631828308,1.024287223815918,1.8560264706611633,1.7708052396774292,2.130986452102661,15.569683074951172,14.991815567016602,16.033113479614258,3.9027166215200273
step25000,25000,896,8,1.003553867340088,0.9910450577735901,1.084555983543396,2.4366153478622437,1.804369330406189,3.119203567504883,15.548919677734375,15.260031700134277,16.86363410949707,3.9027166215200273
step25000,25000,960,8,1.002094805240631,0.9846565127372742,1.0304352045059204,1.8828713297843933,1.7433580160140991,2.715745687484741,15.289243221282959,14.85807991027832,15.93115520477295,3.9027166215200273
step25000,25000,1024,8,1.0082701444625854,0.9875128865242004,1.113275170326233,1.8411222696304321,1.7276594638824463,2.842064142227173,15.523540496826172,14.815739631652832,16.93935203552246,3.9027166215200273
step29000,29000,0,8,13.747248649597168,11.779169082641602,15.68380355834961,109.47756576538086,75.67034149169922,163.1805877685547,271.32591247558594,203.03533935546875,337.13800048828125,3.8585372425260998
step29000,29000,64,8,0.999291867017746,0.9880064129829407,1.035046935081482,1.8306618928909302,1.785217523574829,1.8386069536209106,15.453161239624023,15.067914962768555,15.542265892028809,3.8585372425260998
step29000,29000,128,8,1.0139324069023132,0.9862223863601685,1.0322699546813965,1.8585515022277832,1.8025873899459839,1.8709704875946045,15.61629867553711,15.26174545288086,15.7120943069458,3.8585372425260998
step29000,29000,192,8,0.9973321557044983,0.9851623773574829,1.0263603925704956,1.837676227092743,1.774186372756958,1.8701677322387695,15.500061988830566,15.11727523803711,15.714336395263672,3.8585372425260998
step29000,29000,256,8,0.9915237724781036,0.9643510580062866,1.0182732343673706,1.8051265478134155,1.7542550563812256,1.8615565299987793,15.323156356811523,14.922183990478516,15.651358604431152,3.8585372425260998
step29000,29000,320,8,0.9841017425060272,0.9402384161949158,0.9987355470657349,1.7744085788726807,1.7442326545715332,1.839061975479126,15.121771812438965,14.789142608642578,15.5110445022583,3.8585372425260998
step29000,29000,384,8,0.963114857673645,0.9400245547294617,0.992217481136322,1.7540541291236877,1.7437933683395386,1.8059920072555542,14.917280197143555,14.780896186828613,15.329169273376465,3.8585372425260998
step29000,29000,448,8,0.9521353840827942,0.9396265745162964,0.9845122694969177,1.7538028955459595,1.7438035011291504,1.7764719724655151,14.886415004730225,14.782195091247559,15.126778602600098,3.8585372425260998
step29000,29000,512,8,0.9546624720096588,0.9394999742507935,1.011139154434204,1.7536399364471436,1.7437126636505127,1.8108692169189453,14.908910751342773,14.780563354492188,15.358663558959961,3.8585372425260998
step29000,29000,576,8,0.969802588224411,0.939593493938446,1.0435681343078613,1.7773430943489075,1.7438398599624634,1.8481372594833374,15.067385196685791,14.782500267028809,15.614537239074707,3.8585372425260998
step29000,29000,640,8,1.012032151222229,0.9411416053771973,1.0454154014587402,1.8118723034858704,1.7503221035003662,1.870579719543457,15.366535186767578,14.840946197509766,15.71785831451416,3.8585372425260998
step29000,29000,704,8,1.034400224685669,0.9691532254219055,1.04518461227417,1.8488444089889526,1.776598334312439,1.874062418937683,15.617991924285889,15.060937881469727,15.733702659606934,3.8585372425260998
step29000,29000,768,8,1.032875657081604,1.011326789855957,1.0453827381134033,1.8694509863853455,1.8110238313674927,1.873752236366272,15.712607383728027,15.35997486114502,15.731257438659668,3.8585372425260998
step29000,29000,832,8,1.0325117707252502,1.0148597955703735,1.0448437929153442,1.8697781562805176,1.8482766151428223,1.8742166757583618,15.709789276123047,15.615288734436035,15.733870506286621,3.8585372425260998
step29000,29000,896,8,1.024972140789032,0.9903220534324646,1.0391671657562256,1.8692204356193542,1.8312995433807373,1.8732916116714478,15.709951400756836,15.468083381652832,15.731905937194824,3.8585372425260998
step29000,29000,960,8,1.0143513679504395,0.9895419478416443,1.0327175855636597,1.8569679260253906,1.7975481748580933,1.8740596771240234,15.620161056518555,15.280314445495605,15.733689308166504,3.8585372425260998
step29000,29000,1024,8,0.9922636151313782,0.9803454279899597,1.0251379013061523,1.8304013013839722,1.7686717510223389,1.8694075345993042,15.463228225708008,15.073776245117188,15.711533546447754,3.8585372425260998
step33000,33000,0,8,13.128987789154053,12.00053882598877,17.886075973510742,106.62162017822266,75.06915283203125,189.69955444335938,286.9147033691406,268.657470703125,391.7677917480469,3.8664497042459156
step33000,33000,64,8,1.0605531334877014,0.999631404876709,1.0978251695632935,2.216586947441101,1.9889768362045288,2.562091588973999,16.00990343093872,15.440086364746094,16.511096954345703,3.8664497042459156
step33000,33000,128,8,1.04389226436615,1.0100737810134888,1.2303498983383179,2.173222064971924,1.9611351490020752,7.411116123199463,15.739317417144775,15.320328712463379,17.664737701416016,3.8664497042459156
step33000,33000,192,8,1.0542676448822021,1.025341272354126,1.0734020471572876,2.1163207292556763,1.8745964765548706,2.2872843742370605,15.94021224975586,15.029966354370117,16.185815811157227,3.8664497042459156
step33000,33000,256,8,1.0380133390426636,0.9734213948249817,1.0998501777648926,2.0830020904541016,1.824632167816162,2.3772144317626953,15.936251640319824,14.954888343811035,16.630884170532227,3.8664497042459156
step33000,33000,320,8,1.0026991069316864,0.9698616862297058,1.1118888854980469,2.0598304271698,1.8327566385269165,2.505892276763916,15.381536960601807,14.80937385559082,16.343791961669922,3.8664497042459156
step33000,33000,384,8,1.0523462295532227,0.9868104457855225,1.110787034034729,2.1673046350479126,1.8159348964691162,2.3354694843292236,15.761476993560791,15.071029663085938,16.235754013061523,3.8664497042459156
step33000,33000,448,8,1.0440071821212769,1.0211405754089355,1.0796629190444946,2.0819013118743896,1.8346391916275024,2.377340078353882,15.70712661743164,14.998912811279297,16.218048095703125,3.8664497042459156
step33000,33000,512,8,1.0421444773674011,0.9911550879478455,1.0977131128311157,2.0809394121170044,1.8550812005996704,2.334895610809326,15.677186489105225,15.148543357849121,16.27481460571289,3.8664497042459156
step33000,33000,576,8,1.0475900769233704,1.0251810550689697,1.1017025709152222,2.1162898540496826,1.8167115449905396,2.205474853515625,15.77681016921997,15.06199836730957,16.371225357055664,3.8664497042459156
step33000,33000,640,8,1.0372444987297058,1.0217969417572021,1.0970369577407837,2.236879825592041,1.8454046249389648,2.3739688396453857,16.03004550933838,15.369844436645508,16.542438507080078,3.8664497042459156
step33000,33000,704,8,1.0688427686691284,0.992659866809845,1.1005280017852783,2.116447687149048,1.8746566772460938,2.271519660949707,15.805210590362549,15.245168685913086,16.553272247314453,3.8664497042459156
step33000,33000,768,8,1.0294662117958069,0.9816864132881165,1.0547809600830078,2.127187967300415,1.9003136157989502,2.41489839553833,15.640103816986084,15.236361503601074,16.438772201538086,3.8664497042459156
step33000,33000,832,8,1.039579689502716,0.9826527237892151,1.2063032388687134,2.0755831599235535,1.904209852218628,6.669867515563965,15.76331901550293,15.102619171142578,17.354785919189453,3.8664497042459156
step33000,33000,896,8,1.0508783459663391,1.0281901359558105,1.0814850330352783,2.1383320093154907,1.850644588470459,7.232814788818359,15.901830673217773,15.223721504211426,16.47049331665039,3.8664497042459156
step33000,33000,960,8,1.0029415488243103,0.9743965268135071,1.0960729122161865,2.0290563106536865,1.8512277603149414,2.4633748531341553,15.4431471824646,15.229872703552246,16.48491096496582,3.8664497042459156
step33000,33000,1024,8,1.0447542667388916,1.0001078844070435,1.0788116455078125,2.050652265548706,1.852133870124817,2.2409491539001465,15.681219577789307,15.181831359863281,15.962896347045898,3.8664497042459156
step37000,37000,0,8,14.249178886413574,10.190884590148926,18.541349411010742,106.52007675170898,73.41206359863281,206.48439025878906,283.14739990234375,235.99554443359375,402.5957946777344,3.8441898406498014
step37000,37000,64,8,1.016421914100647,0.9734359383583069,1.0271540880203247,2.1881405115127563,2.110377311706543,2.2649760246276855,15.559110164642334,15.392446517944336,15.874238967895508,3.8441898406498014
step37000,37000,128,8,1.0011303424835205,0.9666176438331604,1.0242595672607422,2.23594868183136,2.2084336280822754,2.250657796859741,15.510982513427734,15.348719596862793,15.648714065551758,3.8441898406498014
step37000,37000,192,8,1.0203508734703064,1.01556396484375,1.039239764213562,2.2781251668930054,2.250991106033325,2.371469736099243,15.711175441741943,15.536898612976074,16.185279846191406,3.8441898406498014
step37000,37000,256,8,1.0093260407447815,0.9782833456993103,1.0484925508499146,2.289968490600586,2.1484272480010986,2.3824915885925293,15.968594074249268,15.357514381408691,16.25650978088379,3.8441898406498014
step37000,37000,320,8,1.0207712054252625,0.9704229831695557,1.041261076927185,2.2436766624450684,2.1737241744995117,2.27400541305542,15.558495044708252,15.318929672241211,15.847114562988281,3.8441898406498014
step37000,37000,384,8,1.03575599193573,1.0230594873428345,1.0864417552947998,2.2765190601348877,2.2394211292266846,2.316681146621704,15.829771041870117,15.642013549804688,16.606592178344727,3.8441898406498014
step37000,37000,448,8,1.046549141407013,0.9845376014709473,1.0705592632293701,2.2929627895355225,2.2167787551879883,2.368629217147827,15.995196342468262,15.296537399291992,16.554363250732422,3.8441898406498014
step37000,37000,512,8,1.0027571320533752,0.9858075976371765,1.0606287717819214,2.260580062866211,2.225431203842163,2.3469619750976562,15.47182035446167,15.352812767028809,15.96887493133545,3.8441898406498014
step37000,37000,576,8,1.0347399711608887,0.9776030778884888,1.0541174411773682,2.2760783433914185,2.0182440280914307,2.3372323513031006,15.740529537200928,15.264707565307617,16.402908325195312,3.8441898406498014
step37000,37000,640,8,1.0393232703208923,1.0071595907211304,1.0763412714004517,2.2344560623168945,2.0509889125823975,2.3114140033721924,15.777812957763672,15.561211585998535,16.588159561157227,3.8441898406498014
step37000,37000,704,8,1.0289036631584167,0.9999683499336243,1.0808213949203491,2.252190351486206,2.2217516899108887,2.3032236099243164,15.724155902862549,15.408049583435059,16.669198989868164,3.8441898406498014
step37000,37000,768,8,1.0272496342658997,0.9846416711807251,1.0484318733215332,2.3148398399353027,2.2232253551483154,2.3878257274627686,15.833134651184082,15.496391296386719,16.263172149658203,3.8441898406498014
step37000,37000,832,8,1.0102877616882324,0.9824443459510803,1.0452450513839722,2.2329384088516235,2.1258983612060547,2.2729854583740234,15.443746566772461,15.296669006347656,16.104658126831055,3.8441898406498014
step37000,37000,896,8,1.038732886314392,1.0118542909622192,1.045944333076477,2.2949647903442383,2.243624448776245,2.3604135513305664,15.89198350906372,15.69039535522461,16.156742095947266,3.8441898406498014
step37000,37000,960,8,1.034953773021698,0.9967107176780701,1.0898061990737915,2.241494059562683,2.177579641342163,2.3431544303894043,15.896949291229248,15.64913558959961,16.717975616455078,3.8441898406498014
step37000,37000,1024,8,1.0061830878257751,0.9706710577011108,1.0388513803482056,2.258693814277649,2.210440158843994,2.288580894470215,15.521363258361816,15.366849899291992,15.829904556274414,3.8441898406498014
step41000,41000,0,8,16.27837896347046,11.010245323181152,18.80634307861328,122.69356536865234,90.5458984375,213.12030029296875,331.3900451660156,210.0915985107422,411.14306640625,3.8669490814208984
step41000,41000,64,8,0.9999987483024597,0.9843763113021851,1.06364905834198,2.058461010456085,1.8518787622451782,4.479974746704102,15.19339895248413,14.9444580078125,15.852804183959961,3.8669490814208984
step41000,41000,128,8,1.024901568889618,0.9794316291809082,1.068280816078186,2.0094338059425354,1.8609511852264404,4.315201282501221,15.326606750488281,14.821484565734863,15.903430938720703,3.8669490814208984
step41000,41000,192,8,1.0069897174835205,0.9933637380599976,1.1739422082901,1.98101145029068,1.8487149477005005,4.919734477996826,15.21899127960205,15.106281280517578,16.186277389526367,3.8669490814208984
step41000,41000,256,8,1.0121381878852844,0.9831268787384033,1.0780940055847168,2.1898447275161743,1.8758950233459473,4.402805805206299,15.248777866363525,14.836590766906738,16.091976165771484,3.8669490814208984
step41000,41000,320,8,1.016083002090454,0.9675998091697693,1.0709692239761353,2.116927981376648,1.915725588798523,2.2442879676818848,15.113067626953125,14.76172161102295,15.450098037719727,3.8669490814208984
step41000,41000,384,8,0.9950592219829559,0.9709713459014893,1.065050482749939,2.0719213485717773,1.8692799806594849,2.2119321823120117,15.012531280517578,14.760002136230469,15.46182632446289,3.8669490814208984
step41000,41000,448,8,1.0081853866577148,0.9738736152648926,1.0798768997192383,2.0521093606948853,1.939942479133606,4.412595748901367,15.134016990661621,14.839406967163086,16.106359481811523,3.8669490814208984
step41000,41000,512,8,1.0436651706695557,0.9794812798500061,1.1385276317596436,2.1702256202697754,1.973156213760376,4.4623894691467285,15.472589015960693,14.820999145507812,16.091432571411133,3.8669490814208984
step41000,41000,576,8,1.0050408840179443,0.98467618227005,1.1707279682159424,2.0619211196899414,1.8713024854660034,4.452796936035156,15.216867446899414,14.808652877807617,16.0918025970459,3.8669490814208984
step41000,41000,640,8,1.0103857517242432,0.9763780832290649,1.0813004970550537,1.9374750256538391,1.85392427444458,4.4124603271484375,15.146104335784912,14.832843780517578,16.107236862182617,3.8669490814208984
step41000,41000,704,8,1.0108498334884644,0.982573390007019,1.0687965154647827,2.0000513792037964,1.8444786071777344,2.2210445404052734,15.190866470336914,15.021944999694824,15.540831565856934,3.8669490814208984
step41000,41000,768,8,1.01401948928833,0.986137866973877,1.0915852785110474,2.1832432746887207,1.8714860677719116,4.428869247436523,15.228888511657715,14.818765640258789,16.093994140625,3.8669490814208984
step41000,41000,832,8,1.0083048343658447,0.9672166705131531,1.0697427988052368,2.1087636947631836,1.9305016994476318,2.2435052394866943,15.108450412750244,14.758570671081543,15.35892391204834,3.8669490814208984
step41000,41000,896,8,0.9992415010929108,0.9693841934204102,1.068635106086731,2.0619704723358154,1.8663052320480347,2.220639228820801,15.034059524536133,14.763640403747559,15.441171646118164,3.8669490814208984
step41000,41000,960,8,1.0049110054969788,0.9806245565414429,1.0854740142822266,2.042617678642273,1.9543190002441406,4.420877933502197,15.134938716888428,14.819795608520508,16.096908569335938,3.8669490814208984
step41000,41000,1024,8,1.0413501262664795,0.9784327745437622,1.1487928628921509,2.1496922969818115,1.976196527481079,4.462395668029785,15.406927108764648,14.827733993530273,16.090917587280273,3.8669490814208984
step53000,53000,0,8,17.605649948120117,15.06744384765625,18.990694046020508,155.03204345703125,136.5174560546875,274.6219787597656,367.84075927734375,319.4752502441406,470.5690002441406,3.863184270404634
step53000,53000,64,8,1.0830546021461487,0.975302517414093,1.1117585897445679,5.739959239959717,1.937376856803894,6.562992095947266,15.663846015930176,14.146858215332031,16.153865814208984,3.863184270404634
step53000,53000,128,8,1.1120689511299133,0.9698371291160583,1.1260076761245728,4.989221572875977,1.8439759016036987,5.474272727966309,15.194118976593018,14.154892921447754,15.574363708496094,3.863184270404634
step53000,53000,192,8,1.0460494756698608,0.9277679920196533,1.1265543699264526,5.012763500213623,1.9815740585327148,5.45039176940918,15.470670223236084,14.128463745117188,15.729792594909668,3.863184270404634
step53000,53000,256,8,0.975871741771698,0.9636250138282776,1.094614863395691,2.4553580284118652,1.8095104694366455,5.045232772827148,14.835827827453613,14.24170970916748,15.599946975708008,3.863184270404634
step53000,53000,320,8,1.008936583995819,0.9733626842498779,1.1166584491729736,2.29720938205719,1.877194881439209,4.969350814819336,14.52155065536499,14.248425483703613,15.407549858093262,3.863184270404634
step53000,53000,384,8,1.000303715467453,0.9108394980430603,1.1172329187393188,1.917729914188385,1.6940722465515137,5.4462738037109375,14.25360107421875,13.894131660461426,15.562115669250488,3.863184270404634
step53000,53000,448,8,0.9848275780677795,0.908199667930603,1.127902865409851,3.308377265930176,1.7424678802490234,4.668460369110107,14.609806060791016,13.819644927978516,15.319340705871582,3.863184270404634
step53000,53000,512,8,1.0512245893478394,0.9737534523010254,1.1089125871658325,4.689524173736572,1.7961076498031616,5.300080299377441,15.35598611831665,14.090882301330566,15.98889446258545,3.863184270404634
step53000,53000,576,8,1.0553691983222961,0.9764534831047058,1.1256500482559204,4.5701353549957275,1.7992162704467773,5.878567695617676,15.084326267242432,14.097851753234863,15.621411323547363,3.863184270404634
step53000,53000,640,8,1.0840843319892883,0.9590975046157837,1.1284388303756714,4.486003398895264,1.896128535270691,5.0988898277282715,15.333709239959717,14.176294326782227,15.719572067260742,3.863184270404634
step53000,53000,704,8,0.985059529542923,0.9123974442481995,1.0831935405731201,2.542989730834961,1.696857213973999,5.281433582305908,14.889761447906494,13.921035766601562,15.711932182312012,3.863184270404634
step53000,53000,768,8,1.0088295340538025,0.9743801355361938,1.12005615234375,2.2956055402755737,1.8397736549377441,4.817441463470459,14.544569492340088,14.182878494262695,15.378290176391602,3.863184270404634
step53000,53000,832,8,0.9919475615024567,0.919502854347229,1.1072629690170288,1.8562707901000977,1.7161628007888794,5.132205009460449,14.199185848236084,13.826752662658691,15.381728172302246,3.863184270404634
step53000,53000,896,8,0.979520708322525,0.9114404320716858,1.1289114952087402,3.1991629600524902,1.695731282234192,4.785778999328613,14.44022274017334,13.919177055358887,15.55923080444336,3.863184270404634
