checkpoint,training_step,dynamic_step,selection_index,token_id,token,wikitext_train_count,frequency_decile,selection_seed,spectral_radius,spectral_abscissa,operator_norm_2,jacobian_frobenius_norm,hidden_state_norm,runtime_seconds,dynamics_runtime_seconds_checkpoint,normalized_frobenius_norm,lyapunov_exponent_0_1024,geometric_tangent_factor_per_step,lyapunov_window_start,lyapunov_window_end,lyapunov_exponent_last_256,geometric_tangent_factor_last_256
step57000,57000,1024,30,8022,PI,7,3,190905176,1.2566111087799072,1.2566111087799072,4.325157165527344,13.402616500854492,78.62035369873047,3.828195210546255,5.186337776482105,0.592317563337308,0.0025872599442139845,1.002590609789574,768,1024,0.007325774606092141,1.0073526737384226
step57000,57000,1024,31,29209, shaping,6,3,190905176,0.9672927856445312,0.9672927856445312,1.8219003677368164,13.878178596496582,66.3092269897461,4.9721240140497684,5.186337776482105,0.613334637256296,0.002760951639415083,1.0027647665765371,768,1024,0.0016323634232370604,1.0016336964536412
step57000,57000,1024,32,34666, exams,5,3,190905176,0.9436067938804626,0.9436067938804626,1.7357921600341797,13.681376457214355,68.49476623535156,3.1283372417092323,5.186337776482105,0.6046371293038908,0.0029170721868813903,1.0029213309820173,768,1024,0.004003711561469477,1.0040117371217048
step57000,57000,1024,33,14134,ilipp,6,3,190905176,0.9742205142974854,0.9742205142974854,1.8723177909851074,13.902119636535645,64.77363586425781,4.870406232774258,5.186337776482105,0.6143926917413134,0.004043327348657635,1.0040515126248808,768,1024,0.0010159027579557788,1.0010164189619521
step57000,57000,1024,34,33132,essential,6,3,190905176,0.977413535118103,0.977413535118103,1.8837312459945679,13.919231414794922,64.53038787841797,4.275811642408371,5.186337776482105,0.6151489326441444,0.003670972167927553,1.0036777184388548,768,1024,0.0008433855730079634,1.0008437413226248
step57000,57000,1024,35,29405, Manufact,6,3,190905176,0.9396787881851196,0.9396787881851196,1.729508399963379,13.635293006896973,68.91385650634766,5.378172721713781,5.186337776482105,0.6026005092901474,0.004445067329141681,1.004454961295272,768,1024,0.005583434733822354,1.005599051156433
step57000,57000,1024,36,48266,christ,6,3,190905176,0.9887221455574036,0.9887221455574036,2.1232829093933105,14.267622947692871,62.401824951171875,3.8157784938812256,5.186337776482105,0.6305458086079017,0.004018677528390088,1.0040267632405904,768,1024,-0.004232153060182916,0.9957767898791686
step57000,57000,1024,37,14944,omed,7,3,190905176,0.9965185523033142,0.9965185523033142,2.0166728496551514,14.091058731079102,63.076194763183594,2.9477901831269264,5.186337776482105,0.6227426989277463,0.0025763046332960876,1.002579626157885,768,1024,-0.002231770521020436,0.9977707180271751
step57000,57000,1024,38,49304,umu,4,3,190905176,0.9649796485900879,0.9649796485900879,1.79002046585083,13.873065948486328,66.86691284179688,6.121684428304434,5.186337776482105,0.613108688001429,0.0034943560424605543,1.0035004684220727,768,1024,0.003037599629805721,1.0030422178104386
step57000,57000,1024,39,11608, tonight,5,3,190905176,0.9789297580718994,0.9789297580718994,1.8894917964935303,13.92825698852539,64.42276763916016,5.896228268742561,5.186337776482105,0.6155478104184515,0.0033754435243691715,1.0033811467490277,768,1024,-0.0006722078935058095,0.9993280179876044
step57000,57000,1024,40,48526, geared,8,4,190905176,0.9289947748184204,0.9289947748184204,1.7192566394805908,13.407950401306152,71.6689682006836,4.337255094200373,5.186337776482105,0.5925532906610295,0.0029153837097720763,1.002919637573737,768,1024,0.007493559858479692,1.0075217068412634
step57000,57000,1024,41,29154, trump,7,4,190905176,0.9521595239639282,0.9521595239639282,1.7552666664123535,13.782951354980469,67.65705108642578,3.537675376981497,5.186337776482105,0.6091261479919376,0.0038553767712692986,1.0038628182965148,768,1024,0.0035316758831996885,1.0035379195985676
step57000,57000,1024,42,39772,leman,7,4,190905176,0.9892063736915588,0.9892063736915588,1.9538366794586182,14.013527870178223,63.59715270996094,4.292031038552523,5.186337776482105,0.6193162865843561,0.0015064305303462827,1.0015075657667978,768,1024,-0.0007969598486114939,0.9992033576395413
step57000,57000,1024,43,50131, assortment,7,4,190905176,0.967837929725647,0.967837929725647,1.8129056692123413,13.885047912597656,66.49166870117188,4.907071337103844,5.186337776482105,0.6136382210061199,0.0029353994775784863,1.0029397119812329,768,1024,0.002019629423357575,1.0020216702485336
step57000,57000,1024,44,39037, Sew,9,4,190905176,0.9734185338020325,0.9723600149154663,2.2038302421569824,14.498620986938477,61.88135528564453,1.0979078896343708,5.186337776482105,0.6407545761073619,0.004936555720380769,1.0049487605866405,768,1024,-0.0066936183579052394,0.99332873400492
step57000,57000,1024,45,47239, arresting,7,4,190905176,0.9619444608688354,0.9619444608688354,4.6607794761657715,13.087041854858398,79.49186706542969,3.8127634041011333,5.186337776482105,0.5783710025776592,0.004838206307970469,1.0048499293266122,768,1024,0.007512949631275785,1.0075412426476429
